일시,운형(운형약어),기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),시정(10m),지면온도(C)
2017-06-15 17:00,,26.8,,4.7,290.0,28.0,9.8,6.7,1006.2,1008.2,1.0,,2000,30.1
2017-06-15 18:00,,25.4,,4.0,290.0,34.0,10.9,8.3,1006.4,1008.4,0.3,,2000,27.9
2017-06-15 19:00,,24.7,,4.1,290.0,37.0,11.5,9.0,1006.7,1008.7,0.8,,2000,26.4
2017-06-15 20:00,,22.9,,3.0,290.0,41.0,11.4,8.9,1007.1,1009.1,0.1,,2000,24.6
2017-06-15 21:00,,22.7,,4.6,290.0,40.0,10.9,8.3,1007.3,1009.3,,,2000,23.4
2017-06-15 22:00,,22.8,,3.3,270.0,33.0,9.1,5.6,1007.6,1009.6,,,2000,22.6
2017-06-15 23:00,,21.1,,0.4,0.0,42.0,10.4,7.6,1007.8,1009.9,,,2000,21.9
2017-06-16 00:00,,20.3,,0.8,270.0,39.0,9.2,5.8,1007.8,1009.9,,,2000,21.2
2017-06-16 01:00,,19.3,,0.8,320.0,44.0,9.8,6.7,1007.5,1009.6,,,2000,20.6
2017-06-16 02:00,,19.0,,1.6,290.0,47.0,10.3,7.4,1007.1,1009.2,,,2000,20.2
2017-06-16 03:00,,18.2,,1.9,290.0,52.0,10.8,8.1,1007.1,1009.2,,,2000,19.8
2017-06-16 04:00,,19.1,,1.1,290.0,48.0,10.6,7.8,1007.0,1009.1,,,2000,19.5
2017-06-16 05:00,,21.7,,2.3,320.0,36.0,9.3,5.9,1007.1,1009.1,,,2000,19.3
2017-06-16 06:00,,21.5,,2.8,290.0,38.0,9.7,6.5,1007.6,1009.7,0.0,,2000,19.4
2017-06-16 07:00,,22.9,,2.5,320.0,43.0,11.9,9.6,1007.9,1009.9,0.0,,2000,19.9
2017-06-16 08:00,,24.4,,1.3,290.0,43.0,13.1,11.0,1008.5,1010.5,0.4,,2000,20.9
2017-06-16 09:00,,25.1,,3.4,360.0,46.0,14.6,12.6,1008.6,1010.6,1.0,,2000,21.7
2017-06-16 10:00,,25.2,,3.6,50.0,56.0,17.8,15.7,1008.8,1010.8,1.0,,2000,22.5
2017-06-16 11:00,,22.9,,4.2,50.0,73.0,20.2,17.7,1008.9,1010.9,1.0,,1669,24.2
2017-06-16 12:00,,23.3,,3.9,50.0,72.0,20.5,17.9,1008.7,1010.7,1.0,,1683,28.8
2017-06-16 13:00,,24.1,,3.3,50.0,70.0,20.9,18.2,1008.3,1010.3,1.0,,1811,29.6
2017-06-16 14:00,,24.1,,3.5,50.0,71.0,21.3,18.5,1008.4,1010.4,1.0,,2000,
2017-06-16 15:00,,23.3,,4.1,50.0,76.0,21.7,18.8,1008.4,1010.4,1.0,,1913,36.9
2017-06-16 16:00,,23.4,,3.5,140.0,74.0,21.2,18.4,1008.3,1010.3,1.0,,1986,40.2
2017-06-16 17:00,,22.6,,3.1,360.0,80.0,21.8,18.9,1008.3,1010.3,,,1908,33.7
2017-06-16 18:00,,21.4,,1.8,360.0,85.0,21.6,18.7,1008.2,1010.3,1.0,,1975,30.4
2017-06-16 19:00,,21.3,,2.0,20.0,86.0,21.7,18.8,1008.2,1010.3,0.0,,1797,27.8
2017-06-16 20:00,,21.5,,1.4,50.0,85.0,21.7,18.8,1008.4,1010.5,0.0,,1539,26.1
2017-06-16 21:00,,21.5,,2.1,50.0,80.0,20.4,17.8,1008.9,1011.0,,,1508,25.0
2017-06-16 22:00,,21.6,,1.5,70.0,80.0,20.5,17.9,1009.4,1011.5,,,1715,24.4
2017-06-16 23:00,,21.6,,1.9,50.0,79.0,20.2,17.7,1009.4,1011.5,,,1647,23.9
2017-06-17 00:00,,21.0,,2.2,20.0,88.0,21.8,18.9,1009.2,1011.3,,,1378,23.5
2017-06-17 01:00,,20.6,,2.6,20.0,91.0,22.0,19.0,1009.1,1011.2,,,1468,23.2
2017-06-17 02:00,,20.2,,2.8,20.0,93.0,22.0,19.0,1008.9,1011.0,,,958,22.4
2017-06-17 03:00,,20.0,,1.5,360.0,89.0,20.8,18.1,1008.9,1011.0,,,1107,21.9
2017-06-17 04:00,,20.3,,1.9,50.0,84.0,20.0,17.5,1008.9,1011.0,,,2000,21.6
2017-06-17 05:00,,19.6,,2.2,50.0,89.0,20.2,17.7,1008.9,1011.0,,,2000,20.9
2017-06-17 06:00,,19.4,,1.4,20.0,89.0,20.0,17.5,1009.1,1011.2,0.0,,2000,20.5
2017-06-17 07:00,,20.4,,3.4,20.0,85.0,20.2,17.7,1009.2,1011.3,0.3,,2000,21.1
2017-06-17 08:00,,21.4,,3.6,50.0,80.0,20.2,17.7,1009.3,1011.4,1.0,,2000,22.2
2017-06-17 09:00,,21.9,,4.2,20.0,77.0,20.1,17.6,1009.5,1011.6,1.0,,2000,23.6
2017-06-17 10:00,,22.1,,4.2,50.0,77.0,20.4,17.8,1009.1,1011.1,1.0,,2000,25.8
2017-06-17 11:00,,22.4,,4.1,50.0,75.0,20.2,17.7,1009.1,1011.1,1.0,,2000,30.3
2017-06-17 12:00,,23.1,,3.6,50.0,75.0,21.2,18.4,1009.2,1011.2,1.0,,2000,35.8
2017-06-17 13:00,,23.1,,3.9,50.0,73.0,20.5,17.9,1008.8,1010.8,1.0,,2000,40.7
2017-06-17 14:00,,23.4,,3.2,50.0,76.0,21.8,18.9,1008.2,1010.2,1.0,,2000,42.6
2017-06-17 15:00,,23.6,,3.3,50.0,76.0,22.1,19.1,1007.8,1009.8,1.0,,2000,44.2
2017-06-17 16:00,,23.0,,3.0,50.0,76.0,21.3,18.5,1007.7,1009.7,1.0,,2000,43.4
2017-06-17 17:00,,22.9,,2.6,50.0,75.0,20.9,18.2,1008.0,1010.0,1.0,,2000,40.6
2017-06-17 18:00,,22.4,,2.4,50.0,79.0,21.3,18.5,1007.7,1009.7,0.8,,2000,36.1
2017-06-17 19:00,,21.5,,1.8,50.0,84.0,21.4,18.6,1007.8,1009.9,0.8,,2000,30.8
2017-06-17 20:00,,20.7,,1.2,20.0,88.0,21.4,18.6,1008.0,1010.1,0.0,,2000,27.1
2017-06-17 21:00,,19.8,,0.9,290.0,90.0,20.8,18.1,1008.2,1010.3,,,2000,25.1
2017-06-17 22:00,,19.1,,1.3,290.0,89.0,19.6,17.2,1008.5,1010.6,,,2000,23.7
2017-06-17 23:00,,18.5,,1.2,290.0,86.0,18.3,16.1,1008.8,1010.9,,,2000,22.6
2017-06-18 00:00,,18.5,,1.4,290.0,93.0,19.7,17.3,1008.5,1010.6,,,976,21.9
2017-06-18 01:00,,18.2,,1.7,290.0,90.0,18.8,16.5,1008.8,1010.9,,,2000,21.3
2017-06-18 02:00,,18.0,,1.5,290.0,87.0,17.8,15.7,1008.6,1010.7,,,2000,20.7
2017-06-18 03:00,,17.2,,1.5,290.0,78.0,15.3,13.3,1008.5,1010.6,,,2000,20.0
2017-06-18 04:00,,16.1,,0.3,0.0,82.0,15.0,13.0,1008.6,1010.7,,,2000,19.3
2017-06-18 05:00,,16.3,,1.5,340.0,82.0,15.2,13.2,1008.7,1010.8,,,2000,18.9
2017-06-18 06:00,,17.0,,1.5,320.0,80.0,15.5,13.5,1008.9,1011.0,0.0,,2000,18.7
2017-06-18 07:00,,20.2,,0.6,20.0,77.0,18.2,16.0,1009.0,1011.1,0.5,,2000,19.6
2017-06-18 08:00,,23.8,,1.0,360.0,67.0,19.6,17.2,1009.3,1011.3,1.0,,2000,21.2
2017-06-18 09:00,,25.5,,1.5,270.0,63.0,20.5,17.9,1009.5,1011.5,1.0,,2000,22.7
2017-06-18 10:00,,24.8,,3.0,160.0,60.0,18.8,16.5,1009.2,1011.2,1.0,,2000,24.4
2017-06-18 11:00,,25.2,,4.5,180.0,69.0,22.1,19.1,1009.2,1011.2,1.0,,2000,29.7
2017-06-18 12:00,,24.9,,3.9,180.0,69.0,21.7,18.8,1008.7,1010.7,1.0,,2000,36.4
2017-06-18 13:00,,25.5,,5.5,180.0,66.0,21.4,18.6,1008.2,1010.2,1.0,,2000,39.9
2017-06-18 14:00,,26.1,,5.9,180.0,63.0,21.2,18.4,1008.0,1010.0,1.0,,2000,41.9
2017-06-18 15:00,,25.7,,5.0,180.0,64.0,21.0,18.3,1007.6,1009.6,1.0,,2000,42.9
2017-06-18 16:00,,26.7,,4.7,180.0,58.0,20.2,17.7,1007.4,1009.4,1.0,,2000,41.7
2017-06-18 17:00,,27.9,,3.9,200.0,51.0,19.1,16.8,1007.2,1009.2,1.0,,2000,39.7
2017-06-18 18:00,,25.2,,3.2,50.0,50.0,16.0,14.0,1007.5,1009.5,0.8,,2000,36.3
2017-06-18 19:00,,24.3,,0.6,340.0,63.0,19.0,16.7,1007.8,1009.8,0.6,,2000,31.1
2017-06-18 20:00,,22.6,,1.1,230.0,71.0,19.4,17.0,1008.1,1010.1,0.0,,2000,27.6
2017-06-18 21:00,,20.8,,0.3,0.0,78.0,19.1,16.8,1008.6,1010.7,,,2000,25.4
2017-06-18 22:00,,20.4,,1.1,290.0,74.0,17.7,15.6,1009.0,1011.1,,,2000,24.0
2017-06-18 23:00,,19.7,,0.8,160.0,77.0,17.6,15.5,1009.8,1011.9,,,2000,22.9
2017-06-19 00:00,,19.2,,1.0,340.0,81.0,17.9,15.8,1009.6,1011.7,,,2000,22.2
2017-06-19 01:00,,18.9,,0.8,320.0,83.0,18.1,15.9,1009.2,1011.3,,,2000,21.6
2017-06-19 02:00,,17.9,,0.7,290.0,86.0,17.6,15.5,1008.9,1011.0,,,2000,21.0
2017-06-19 03:00,,17.5,,0.8,320.0,88.0,17.5,15.4,1008.7,1010.8,,,2000,20.5
2017-06-19 04:00,,17.4,,1.6,270.0,87.0,17.3,15.2,1008.6,1010.7,,,1932,20.1
2017-06-19 05:00,,18.7,,0.9,270.0,87.0,18.6,16.4,1008.4,1010.5,,,1715,20.1
2017-06-19 06:00,,19.2,,1.0,250.0,89.0,19.7,17.3,1008.9,1011.0,0.0,,1346,20.2
2017-06-19 07:00,,20.8,,1.2,250.0,88.0,21.6,18.7,1009.2,1011.3,0.0,,1321,20.9
2017-06-19 08:00,,23.1,,1.8,160.0,79.0,22.2,19.2,1008.9,1010.9,0.9,,1164,22.2
2017-06-19 09:00,,24.1,,2.6,180.0,74.0,22.1,19.1,1008.8,1010.8,1.0,,2000,23.4
2017-06-19 10:00,,25.5,,3.4,180.0,74.0,24.1,20.5,1008.7,1010.7,1.0,,2000,25.1
2017-06-19 11:00,,25.3,,4.6,180.0,71.0,22.8,19.6,1008.7,1010.7,1.0,,2000,30.1
2017-06-19 12:00,,26.4,,4.4,180.0,73.0,25.0,21.1,1008.3,1010.3,1.0,,2000,35.1
2017-06-19 13:00,,26.2,,4.9,180.0,69.0,23.4,20.0,1007.9,1009.9,1.0,,2000,39.2
2017-06-19 14:00,,25.9,,5.3,180.0,70.0,23.4,20.0,1007.5,1009.5,1.0,,2000,40.5
2017-06-19 15:00,,26.6,,4.2,180.0,71.0,24.7,20.9,1007.2,1009.2,1.0,,2000,42.5
2017-06-19 16:00,,25.7,,4.3,180.0,75.0,24.7,20.9,1007.0,1009.0,1.0,,2000,41.7
2017-06-19 17:00,,25.2,,3.7,180.0,77.0,24.6,20.8,1007.0,1009.0,1.0,,2000,37.7
2017-06-19 18:00,,24.2,,3.2,180.0,81.0,24.4,20.7,1007.0,1009.0,0.1,,1986,32.7
2017-06-19 19:00,,23.8,,3.2,180.0,80.0,23.5,20.1,1007.3,1009.3,0.0,,1897,29.1
2017-06-19 20:00,,23.1,,2.2,200.0,80.0,22.5,19.4,1007.3,1009.3,0.0,,1986,26.9
2017-06-19 21:00,,22.5,,1.9,200.0,83.0,22.5,19.4,1007.5,1009.5,,,1552,25.6
2017-06-19 22:00,,22.2,,1.3,200.0,85.0,22.7,19.5,1007.5,1009.5,,,1614,24.8
2017-06-19 23:00,,22.1,,1.6,200.0,87.0,23.1,19.8,1007.2,1009.2,,,1038,24.3
2017-06-20 00:00,,22.1,,2.0,200.0,88.0,23.4,20.0,1006.4,1008.4,,,818,23.8
2017-06-20 01:00,,22.3,,1.6,230.0,88.0,23.7,20.2,1005.8,1007.8,,,965,23.6
2017-06-20 02:00,,22.8,,1.1,200.0,88.0,24.4,20.7,1005.1,1007.1,,,911,23.8
2017-06-20 03:00,,22.9,,0.6,110.0,90.0,25.0,21.1,1004.7,1006.7,,,648,23.9
2017-06-20 04:00,,22.7,,2.6,90.0,94.0,25.8,21.6,1004.2,1006.2,,,336,23.7
2017-06-20 05:00,,22.7,,3.0,110.0,93.0,25.6,21.5,1003.6,1005.6,,,397,23.7
2017-06-20 06:00,,23.0,,3.3,90.0,91.0,25.5,21.4,1003.4,1005.4,0.0,,703,23.7
2017-06-20 07:00,,23.2,,4.8,90.0,91.0,25.8,21.6,1003.1,1005.1,0.0,,739,23.8
2017-06-20 08:00,,23.2,,4.2,90.0,92.0,26.1,21.8,1003.3,1005.3,0.0,,695,24.1
2017-06-20 09:00,,23.3,,4.3,110.0,90.0,25.6,21.5,1003.2,1005.2,0.0,,1187,24.3
2017-06-20 10:00,,22.6,0.4,4.4,110.0,94.0,25.6,21.5,1002.8,1004.8,0.0,,860,23.7
2017-06-20 11:00,,22.3,2.8,4.3,90.0,95.0,25.5,21.4,1002.4,1004.4,0.0,,591,23.2
2017-06-20 12:00,,22.1,3.1,4.9,90.0,96.0,25.5,21.4,1001.7,1003.7,0.0,,1004,23.3
2017-06-20 13:00,,21.9,1.5,5.5,90.0,95.0,24.9,21.0,1001.1,1003.1,0.0,,1303,23.9
2017-06-20 14:00,,21.3,2.0,4.6,70.0,95.0,24.0,20.4,1000.4,1002.4,0.0,,643,23.7
2017-06-20 15:00,,21.2,2.1,3.8,50.0,95.0,23.8,20.3,1000.1,1002.1,0.0,,1020,23.9
2017-06-20 16:00,,20.7,2.7,4.1,50.0,95.0,23.1,19.8,999.7,1001.7,0.0,,422,23.1
2017-06-20 17:00,,20.3,6.9,4.5,50.0,96.0,22.8,19.6,999.7,1001.7,0.0,,368,22.4
2017-06-20 18:00,,20.1,5.6,3.8,50.0,96.0,22.5,19.4,999.9,1002.0,0.0,,507,21.9
2017-06-20 19:00,,19.7,2.2,4.4,20.0,96.0,22.0,19.0,999.9,1001.9,0.0,,549,21.3
2017-06-20 20:00,,19.4,,4.7,20.0,91.0,20.4,17.8,999.8,1001.8,0.0,,1148,20.4
2017-06-20 21:00,,19.9,,4.8,20.0,91.0,21.0,18.3,999.5,1001.5,,,1385,20.2
2017-06-20 22:00,,19.8,,4.7,20.0,91.0,20.9,18.2,999.3,1001.3,,,788,20.0
2017-06-20 23:00,,19.7,,4.1,360.0,87.0,19.9,17.4,999.7,1001.7,,,1190,19.5
2017-06-21 00:00,,19.4,,4.9,360.0,88.0,19.7,17.3,1000.0,1002.0,,,795,19.1
2017-06-21 01:00,,19.5,,2.8,340.0,91.0,20.5,17.9,1000.6,1002.6,,,697,19.4
2017-06-21 02:00,,19.6,,1.9,320.0,90.0,20.5,17.9,1000.8,1002.8,,,752,19.2
2017-06-21 03:00,,20.3,,2.5,290.0,84.0,20.0,17.5,1001.0,1003.1,,,1753,19.2
2017-06-21 04:00,,19.9,,3.0,290.0,87.0,20.1,17.6,1001.7,1003.7,,,836,19.0
2017-06-21 05:00,,19.8,,2.4,290.0,88.0,20.2,17.7,1002.0,1004.0,,,574,18.8
2017-06-21 06:00,,20.2,,2.8,290.0,85.0,20.0,17.5,1002.8,1004.9,0.2,,873,18.8
2017-06-21 07:00,,22.0,,3.2,290.0,78.0,20.5,17.9,1003.7,1005.7,0.8,,2000,19.5
2017-06-21 08:00,,23.9,,2.4,270.0,72.0,21.3,18.5,1004.5,1006.5,1.0,,2000,20.4
2017-06-21 09:00,,24.4,,3.4,290.0,71.0,21.6,18.7,1004.9,1006.9,1.0,,1987,21.7
2017-06-21 10:00,,25.8,,2.2,290.0,65.0,21.6,18.7,1005.4,1007.4,1.0,,2000,22.9
2017-06-21 11:00,,24.6,,3.4,160.0,72.0,22.2,19.2,1005.6,1007.6,0.9,,2000,26.1
2017-06-21 12:00,,25.3,,4.0,180.0,73.0,23.5,20.1,1005.7,1007.7,0.7,,1767,28.5
2017-06-21 13:00,,25.2,,4.3,180.0,77.0,24.6,20.8,1005.6,1007.6,1.0,,984,31.8
2017-06-21 14:00,,24.7,,2.0,140.0,80.0,24.9,21.0,1005.4,1007.4,0.4,,957,30.3
2017-06-21 15:00,,24.4,,2.3,140.0,82.0,25.0,21.1,1005.7,1007.7,0.4,,929,29.5
2017-06-21 16:00,,24.0,,2.7,200.0,82.0,24.4,20.7,1006.0,1008.0,0.0,,922,26.3
2017-06-21 17:00,,23.6,,2.2,180.0,83.0,24.1,20.5,1005.8,1007.8,0.0,,763,25.7
2017-06-21 18:00,,23.5,,0.9,200.0,84.0,24.3,20.6,1005.5,1007.5,0.0,,854,24.7
2017-06-21 19:00,,22.1,,1.7,50.0,88.0,23.4,20.0,1005.7,1007.7,0.0,,617,23.7
2017-06-21 20:00,,21.7,,1.0,20.0,88.0,22.8,19.6,1006.6,1008.6,0.0,,568,22.9
2017-06-21 21:00,,21.7,,1.1,200.0,92.0,23.8,20.3,1006.7,1008.7,,,438,22.3
2017-06-21 22:00,,21.4,,0.7,290.0,92.0,23.4,20.0,1007.7,1009.8,,,357,22.0
2017-06-21 23:00,,21.2,,0.6,320.0,91.0,22.8,19.6,1007.3,1009.4,,,387,21.7
2017-06-22 00:00,,20.7,,0.6,320.0,93.0,22.7,19.5,1007.4,1009.5,,,316,21.2
2017-06-22 01:00,,20.1,,0.4,0.0,95.0,22.2,19.2,1007.2,1009.3,,,216,20.8
2017-06-22 02:00,,20.2,,1.7,290.0,93.0,22.0,19.0,1007.1,1009.2,,,327,20.4
2017-06-22 03:00,,19.2,,1.0,320.0,95.0,21.0,18.3,1007.0,1009.1,,,202,20.0
2017-06-22 04:00,,19.7,,1.5,290.0,94.0,21.6,18.7,1006.9,1009.0,,,302,19.8
2017-06-22 05:00,,19.4,,1.0,290.0,92.0,20.6,18.0,1007.2,1009.3,,,349,19.7
2017-06-22 06:00,,19.6,,1.4,320.0,94.0,21.4,18.6,1007.2,1009.3,0.0,,273,19.6
2017-06-22 07:00,,20.5,,1.6,360.0,92.0,22.1,19.1,1007.4,1009.5,0.0,,340,20.4
2017-06-22 08:00,,21.4,,1.8,340.0,84.0,21.3,18.5,1008.0,1010.1,0.2,,572,21.6
2017-06-22 09:00,,21.9,,2.0,50.0,86.0,22.5,19.4,1007.9,1009.9,0.0,,873,22.9
2017-06-22 10:00,,22.2,,1.1,110.0,84.0,22.4,19.3,1007.9,1009.9,0.0,,1400,23.9
2017-06-22 11:00,,22.6,,1.2,140.0,81.0,22.1,19.1,1008.0,1010.0,0.1,,1689,24.8
2017-06-22 12:00,,24.4,,2.0,110.0,74.0,22.5,19.4,1007.7,1009.7,0.9,,1953,29.4
2017-06-22 13:00,,25.0,,2.5,140.0,71.0,22.4,19.3,1007.2,1009.2,1.0,,2000,34.0
2017-06-22 14:00,,26.6,,2.2,90.0,63.0,21.8,18.9,1006.1,1008.1,0.9,,2000,35.2
2017-06-22 15:00,,25.5,,2.7,90.0,66.0,21.4,18.6,1006.1,1008.1,1.0,,2000,36.0
2017-06-22 16:00,,25.2,,3.8,90.0,69.0,22.1,19.1,1005.8,1007.8,1.0,,2000,33.8
2017-06-22 17:00,,24.4,,2.2,90.0,72.0,22.0,19.0,1006.0,1008.0,1.0,,2000,32.7
2017-06-22 18:00,,23.7,,1.3,140.0,77.0,22.5,19.4,1006.2,1008.2,0.4,,2000,29.1
2017-06-22 19:00,,23.2,,1.7,200.0,80.0,22.7,19.5,1006.3,1008.3,0.0,,2000,25.8
2017-06-22 20:00,,22.4,,1.5,180.0,85.0,22.9,19.7,1006.4,1008.4,0.0,,1787,24.0
2017-06-22 21:00,,21.5,,1.4,250.0,89.0,22.8,19.6,1006.6,1008.6,,,1056,22.8
2017-06-22 22:00,,20.6,,1.1,290.0,92.0,22.2,19.2,1007.0,1009.1,,,908,22.0
2017-06-22 23:00,,20.3,,1.7,290.0,92.0,21.8,18.9,1007.2,1009.3,,,621,21.4
2017-06-23 00:00,,20.3,,1.5,320.0,91.0,21.6,18.7,1006.9,1009.0,,,600,21.0
2017-06-23 01:00,,20.0,,0.4,0.0,91.0,21.2,18.4,1006.3,1008.4,,,715,20.6
2017-06-23 02:00,,19.8,,1.2,290.0,91.0,20.9,18.2,1005.9,1007.9,,,895,20.4
2017-06-23 03:00,,20.2,,1.1,180.0,90.0,21.3,18.5,1005.5,1007.6,,,905,20.7
2017-06-23 04:00,,20.2,,0.1,0.0,90.0,21.3,18.5,1005.3,1007.4,,,1257,20.8
2017-06-23 05:00,,20.0,,0.7,290.0,91.0,21.2,18.4,1005.3,1007.4,,,1392,20.7
2017-06-23 06:00,,20.2,,0.4,0.0,91.0,21.4,18.6,1005.3,1007.4,0.0,,1131,20.6
2017-06-23 07:00,,21.4,,0.9,20.0,88.0,22.4,19.3,1005.4,1007.4,0.0,,750,21.6
2017-06-23 08:00,,22.8,,1.0,50.0,81.0,22.4,19.3,1005.5,1007.5,0.0,,1495,23.2
2017-06-23 09:00,,24.2,,1.8,50.0,79.0,23.8,20.3,1005.3,1007.3,0.1,,968,25.4
2017-06-23 10:00,,24.7,,2.6,90.0,72.0,22.4,19.3,1005.3,1007.3,0.1,,1913,26.7
2017-06-23 11:00,,24.6,,2.6,90.0,69.0,21.3,18.5,1005.0,1007.0,0.2,,1958,28.0
2017-06-23 12:00,,24.2,,3.3,90.0,78.0,23.5,20.1,1004.8,1006.8,0.4,,2000,29.6
2017-06-23 13:00,,24.1,,2.3,90.0,81.0,24.3,20.6,1004.7,1006.7,0.0,,2000,28.5
2017-06-23 14:00,,24.5,,2.2,110.0,77.0,23.5,20.1,1004.6,1006.6,0.1,,2000,30.7
2017-06-23 15:00,,25.0,,1.4,110.0,76.0,24.0,20.4,1004.5,1006.5,0.8,,1449,31.8
2017-06-23 16:00,,24.5,,1.8,110.0,77.0,23.5,20.1,1004.1,1006.1,0.0,,910,29.6
2017-06-23 17:00,,24.0,,1.1,90.0,80.0,23.8,20.3,1003.9,1005.9,0.0,,1880,28.4
2017-06-23 18:00,,23.7,,1.5,70.0,82.0,24.0,20.4,1003.7,1005.7,0.0,,1687,26.8
2017-06-23 19:00,,23.1,,0.9,20.0,85.0,24.0,20.4,1003.6,1005.6,0.0,,1406,25.3
2017-06-23 20:00,,22.8,,0.7,70.0,87.0,24.1,20.5,1003.4,1005.4,0.0,,1092,24.2
2017-06-23 21:00,,22.6,,0.5,50.0,88.0,24.1,20.5,1003.7,1005.7,,,898,23.6
2017-06-23 22:00,,22.1,,0.8,320.0,91.0,24.1,20.5,1004.2,1006.2,,,506,22.8
2017-06-23 23:00,,21.6,,0.6,290.0,92.0,23.7,20.2,1004.1,1006.1,,,536,22.2
2017-06-24 00:00,,20.9,,1.3,290.0,94.0,23.1,19.8,1004.3,1006.4,,,415,21.6
2017-06-24 01:00,,21.0,,1.1,290.0,93.0,23.1,19.8,1004.4,1006.5,,,492,21.3
2017-06-24 02:00,,20.7,,1.4,290.0,94.0,22.8,19.6,1003.8,1005.9,,,466,21.0
2017-06-24 03:00,,20.4,,0.7,290.0,94.0,22.4,19.3,1002.7,1004.8,,,383,20.9
2017-06-24 04:00,,20.6,,0.7,320.0,95.0,22.9,19.7,1002.3,1004.4,,,334,20.9
2017-06-24 05:00,,20.5,,1.0,290.0,96.0,23.1,19.8,1002.5,1004.6,,,260,20.8
2017-06-24 06:00,,20.9,,0.5,290.0,95.0,23.4,20.0,1002.6,1004.6,0.0,,284,21.1
2017-06-24 07:00,,21.6,0.0,0.5,360.0,95.0,24.4,20.7,1002.7,1004.7,0.0,,228,21.5
2017-06-24 08:00,,21.6,1.0,0.5,340.0,96.0,24.7,20.9,1002.3,1004.3,0.0,,204,22.0
2017-06-24 09:00,,21.7,0.8,0.4,0.0,96.0,24.9,21.0,1002.4,1004.4,0.0,,318,22.5
2017-06-24 10:00,,21.9,1.7,2.5,90.0,95.0,24.9,21.0,1001.6,1003.6,0.0,,834,23.3
2017-06-24 11:00,,21.9,0.4,1.9,90.0,94.0,24.6,20.8,1000.9,1002.9,0.0,,803,23.9
2017-06-24 12:00,,22.2,0.0,3.4,90.0,94.0,25.0,21.1,1000.2,1002.2,0.0,,750,24.1
2017-06-24 13:00,,23.5,,2.0,90.0,90.0,26.0,21.7,999.5,1001.5,0.0,,2000,26.1
2017-06-24 14:00,,23.0,,1.7,20.0,90.0,25.2,21.2,999.5,1001.5,0.0,,1443,26.1
2017-06-24 15:00,,22.6,0.3,3.1,360.0,94.0,25.6,21.5,999.3,1001.3,0.0,,491,25.1
2017-06-24 16:00,,22.9,,2.0,50.0,91.0,25.3,21.3,999.3,1001.3,0.0,,1987,24.8
2017-06-24 17:00,,22.8,,2.6,20.0,90.0,24.9,21.0,999.1,1001.1,0.1,,1524,25.5
2017-06-24 18:00,,22.8,,2.3,20.0,91.0,25.2,21.2,999.0,1001.0,0.0,,903,24.9
2017-06-24 19:00,,23.1,,1.2,20.0,89.0,25.0,21.1,999.7,1001.7,0.5,,1193,24.9
2017-06-24 20:00,,22.2,,0.5,70.0,93.0,24.9,21.0,999.9,1001.9,0.0,,545,23.5
2017-06-24 21:00,,21.7,,0.3,0.0,94.0,24.3,20.6,1000.3,1002.3,,,582,22.9
2017-06-24 22:00,,21.8,,0.2,0.0,94.0,24.4,20.7,1000.3,1002.3,,,462,22.5
2017-06-24 23:00,,21.5,,1.1,270.0,95.0,24.3,20.6,1000.3,1002.3,,,425,22.1
2017-06-25 00:00,,21.5,,0.8,270.0,96.0,24.6,20.8,999.7,1001.7,,,361,21.8
2017-06-25 01:00,,21.4,,0.4,0.0,96.0,24.4,20.7,999.4,1001.4,,,416,21.6
2017-06-25 02:00,,21.0,,0.5,320.0,96.0,23.8,20.3,998.8,1000.8,,,417,21.3
2017-06-25 03:00,,21.2,,1.5,320.0,95.0,23.8,20.3,998.6,1000.6,,,538,21.1
2017-06-25 04:00,,20.5,,1.4,20.0,96.0,23.1,19.8,998.8,1000.8,,,221,20.8
2017-06-25 05:00,,21.1,,1.6,290.0,96.0,24.0,20.4,999.3,1001.3,,,309,21.1
2017-06-25 06:00,,21.0,,1.3,290.0,95.0,23.5,20.1,999.5,1001.5,0.0,,553,20.9
2017-06-25 07:00,,22.2,,2.5,270.0,91.0,24.3,20.6,999.9,1001.9,0.1,,1686,21.4
2017-06-25 08:00,,23.3,,1.5,290.0,83.0,23.7,20.2,1000.2,1002.2,0.2,,2000,22.6
2017-06-25 09:00,,24.7,,1.5,230.0,79.0,24.6,20.8,1000.3,1002.3,0.0,,2000,24.3
2017-06-25 10:00,,24.8,,2.1,110.0,80.0,25.0,21.1,1000.2,1002.2,0.2,,2000,26.0
2017-06-25 11:00,,25.3,,3.0,180.0,78.0,25.0,21.1,1000.8,1002.8,0.1,,2000,26.5
2017-06-25 12:00,,22.8,,2.0,90.0,85.0,23.5,20.1,1001.4,1003.4,0.0,,1646,24.2
2017-06-25 13:00,,23.1,,1.3,20.0,86.0,24.3,20.6,1001.3,1003.3,0.0,,817,24.2
2017-06-25 14:00,,23.5,,1.4,70.0,84.0,24.3,20.6,1001.4,1003.4,0.0,,908,25.4
2017-06-25 15:00,,23.9,,1.4,110.0,84.0,24.9,21.0,1001.4,1003.4,0.0,,1347,26.9
2017-06-25 16:00,,23.3,,1.5,90.0,86.0,24.6,20.8,1001.1,1003.1,0.0,,1051,25.4
2017-06-25 17:00,,23.1,,1.6,90.0,86.0,24.3,20.6,1001.1,1003.1,0.0,,916,24.8
