일시,운형(운형약어),기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),시정(10m),지면온도(C)
2016-06-18 19:00,,22.6,0.6,2.4,180.0,98.0,26.8,22.2,1008.7,1010.7,0.0,,700.0,23.1
2016-06-18 20:00,,22.2,2.7,2.9,180.0,98.0,26.1,21.8,1008.7,1010.7,0.0,,800.0,22.6
2016-06-18 21:00,,22.6,0.3,2.6,200.0,98.0,26.8,22.2,1008.9,1010.9,,,440.0,22.7
2016-06-18 22:00,,23.2,,3.2,200.0,98.0,27.7,22.8,1008.7,1010.7,,,900.0,22.9
2016-06-18 23:00,,23.4,,2.5,200.0,98.0,28.1,23.0,1008.5,1010.5,,,700.0,23.0
2016-06-19 00:00,,23.3,,3.3,200.0,98.0,27.9,22.9,1008.1,1010.1,,,500.0,22.8
2016-06-19 01:00,,23.2,,3.4,200.0,98.0,27.7,22.8,1007.8,1009.8,,,450.0,22.8
2016-06-19 02:00,,23.2,,3.0,230.0,97.0,27.4,22.6,1007.4,1009.4,,,600.0,22.7
2016-06-19 03:00,,22.7,,3.5,200.0,97.0,26.6,22.1,1007.0,1009.0,,,900.0,22.5
2016-06-19 04:00,,22.6,,2.9,200.0,97.0,26.4,22.0,1007.2,1009.2,,,900.0,22.4
2016-06-19 05:00,,22.5,,3.2,250.0,97.0,26.3,21.9,1007.4,1009.4,,,1900.0,22.2
2016-06-19 06:00,,22.1,,1.4,200.0,96.0,25.5,21.4,1007.7,1009.7,0.0,,2000.0,21.8
2016-06-19 07:00,,23.2,,2.0,180.0,94.0,26.6,22.1,1007.5,1009.5,0.4,,2000.0,22.6
2016-06-19 08:00,,25.4,,3.7,200.0,87.0,28.1,23.0,1007.1,1009.1,1.0,,2000.0,23.2
2016-06-19 09:00,,27.0,,3.8,230.0,81.0,28.8,23.4,1006.9,1008.9,1.0,,2000.0,23.9
2016-06-19 10:00,,25.6,,5.5,200.0,84.0,27.4,22.6,1007.2,1009.2,1.0,,2000.0,24.5
2016-06-19 11:00,,25.8,,3.0,200.0,83.0,27.4,22.6,1007.3,1009.3,0.8,,2000.0,26.6
2016-06-19 12:00,,24.4,,3.5,90.0,87.0,26.4,22.0,1007.3,1009.3,0.0,,2000.0,28.0
2016-06-19 13:00,,24.2,,2.5,70.0,88.0,26.4,22.0,1006.7,1008.7,0.2,,2000.0,29.0
2016-06-19 14:00,,24.8,,2.6,110.0,85.0,26.4,22.0,1006.6,1008.6,0.4,,1500.0,31.5
2016-06-19 15:00,,25.6,,2.4,140.0,82.0,26.8,22.2,1006.1,1008.1,0.8,,1500.0,34.7
2016-06-19 16:00,,24.3,,1.8,90.0,89.0,26.9,22.3,1005.8,1007.8,0.8,,1100.0,32.4
2016-06-19 17:00,,23.9,,2.3,140.0,91.0,26.9,22.3,1005.8,1007.8,0.0,,1000.0,29.2
2016-06-19 18:00,,22.9,,1.3,140.0,96.0,26.8,22.2,1005.9,1007.9,0.0,,200.0,27.1
2016-06-19 19:00,,23.2,,2.1,180.0,97.0,27.4,22.6,1005.7,1007.7,0.0,,400.0,25.4
2016-06-19 20:00,,22.6,,2.7,180.0,96.0,26.3,21.9,1006.3,1008.3,0.0,,370.0,24.5
2016-06-19 21:00,,22.8,,1.8,200.0,97.0,26.8,22.2,1006.9,1008.9,,,230.0,23.9
2016-06-19 22:00,,22.5,,3.3,200.0,97.0,26.3,21.9,1007.4,1009.4,,,330.0,23.2
2016-06-19 23:00,,22.2,,2.6,200.0,98.0,26.1,21.8,1007.6,1009.6,,,210.0,23.0
2016-06-20 00:00,,22.1,,1.9,180.0,98.0,26.0,21.7,1007.4,1009.4,,,280.0,22.9
2016-06-20 01:00,,22.2,,1.7,180.0,98.0,26.1,21.8,1007.0,1009.0,,,420.0,22.8
2016-06-20 02:00,,22.1,,1.1,200.0,98.0,26.0,21.7,1006.9,1008.9,,,450.0,22.6
2016-06-20 03:00,,22.2,,0.8,160.0,97.0,25.8,21.6,1006.4,1008.4,,,490.0,22.6
2016-06-20 04:00,,22.6,,4.4,200.0,98.0,26.8,22.2,1006.1,1008.1,,,470.0,22.7
2016-06-20 05:00,,23.2,,1.8,200.0,97.0,27.4,22.6,1006.0,1008.0,,,390.0,22.7
2016-06-20 06:00,,23.0,,0.8,360.0,96.0,26.9,22.3,1005.8,1007.8,0.0,,450.0,22.7
2016-06-20 07:00,,22.5,0.2,0.3,0.0,97.0,26.3,21.9,1006.3,1008.3,0.0,,320.0,23.1
2016-06-20 08:00,,22.5,0.7,0.7,70.0,97.0,26.3,21.9,1007.1,1009.1,0.0,,370.0,23.6
2016-06-20 09:00,,23.2,0.2,0.4,0.0,97.0,27.4,22.6,1007.1,1009.1,0.0,,470.0,24.8
2016-06-20 10:00,,23.4,0.1,0.9,140.0,96.0,27.6,22.7,1006.9,1008.9,0.0,,600.0,26.8
2016-06-20 11:00,,23.1,,3.1,180.0,97.0,27.2,22.5,1006.7,1008.7,0.0,,600.0,25.6
2016-06-20 12:00,,22.6,0.8,2.6,180.0,98.0,26.8,22.2,1006.2,1008.2,0.0,,260.0,24.5
2016-06-20 13:00,,22.2,14.5,3.2,140.0,98.0,26.1,21.8,1004.5,1006.5,0.0,,140.0,22.7
2016-06-20 14:00,,23.4,10.2,2.3,200.0,98.0,28.1,23.0,1002.6,1004.6,0.0,,500.0,23.2
2016-06-20 15:00,,22.8,6.7,5.1,180.0,98.0,27.1,22.4,1001.9,1003.9,0.0,,1500.0,23.2
2016-06-20 16:00,,23.2,0.4,4.3,230.0,96.0,27.2,22.5,1001.7,1003.7,0.0,,1800.0,23.3
2016-06-20 17:00,,23.9,,4.4,230.0,96.0,28.4,23.2,1000.8,1002.8,0.0,,1400.0,24.0
2016-06-20 18:00,,23.9,,4.2,230.0,95.0,28.1,23.0,1000.7,1002.7,0.0,,1000.0,23.9
2016-06-20 19:00,,23.2,,5.1,230.0,97.0,27.4,22.6,1000.9,1002.9,0.0,,430.0,23.4
2016-06-20 20:00,,23.1,,4.9,230.0,97.0,27.2,22.5,1001.2,1003.2,0.0,,420.0,23.0
2016-06-20 21:00,,23.4,,5.5,230.0,94.0,26.9,22.3,1001.1,1003.1,,,1000.0,22.5
2016-06-20 22:00,,22.9,,4.5,230.0,94.0,26.1,21.8,1001.6,1003.6,,,800.0,22.1
2016-06-20 23:00,,22.8,,1.3,360.0,93.0,25.8,21.6,1002.4,1004.4,,,1700.0,21.8
2016-06-21 00:00,,21.4,,0.3,0.0,97.0,24.6,20.8,1003.1,1005.1,,,700.0,21.5
2016-06-21 01:00,,21.3,,1.8,20.0,98.0,24.7,20.9,1002.8,1004.8,,,800.0,21.1
2016-06-21 02:00,,21.0,,1.1,70.0,97.0,24.0,20.4,1002.9,1004.9,,,1300.0,20.8
2016-06-21 03:00,,20.6,,1.3,70.0,98.0,23.7,20.2,1003.0,1005.1,,,1000.0,20.6
2016-06-21 04:00,,20.9,,0.9,70.0,97.0,23.8,20.3,1003.7,1005.8,,,1300.0,20.5
2016-06-21 05:00,,20.6,,0.9,200.0,98.0,23.7,20.2,1003.9,1006.0,,,1700.0,20.2
2016-06-21 06:00,,21.7,,1.4,230.0,90.0,23.2,19.9,1004.6,1006.6,0.0,,2000.0,20.7
2016-06-21 07:00,,21.2,,0.9,140.0,93.0,23.4,20.0,1005.4,1007.5,0.7,,1800.0,21.1
2016-06-21 08:00,,22.5,,0.4,0.0,94.0,25.5,21.4,1005.9,1007.9,0.0,,1900.0,23.1
2016-06-21 09:00,,23.2,,2.0,110.0,86.0,24.4,20.7,1005.9,1007.9,0.8,,2000.0,24.7
2016-06-21 10:00,,22.6,,2.4,180.0,93.0,25.5,21.4,1006.0,1008.0,0.0,,2000.0,25.8
2016-06-21 11:00,,24.3,,2.4,160.0,86.0,26.1,21.8,1006.1,1008.1,0.6,,2000.0,28.0
2016-06-21 12:00,,25.3,,2.4,160.0,80.0,25.6,21.5,1006.6,1008.6,0.7,,2000.0,33.0
2016-06-21 13:00,,25.7,,1.8,140.0,80.0,26.3,21.9,1006.6,1008.6,1.0,,2000.0,36.5
2016-06-21 14:00,,,,,,,,,,,,,2000.0,
2016-06-21 15:00,,,,,,,,,,,,,2000.0,
2016-06-21 16:00,,,,,,,,,,,,,2000.0,
2016-06-21 17:00,,,,,,,,,,,,,2000.0,
2016-06-21 18:00,,24.2,,1.2,90.0,87.0,26.1,21.8,1005.5,1007.5,0.0,,2000.0,27.1
2016-06-21 19:00,,23.4,,2.5,70.0,93.0,26.6,22.1,1005.7,1007.7,0.0,,1900.0,25.7
2016-06-21 20:00,,23.1,,1.5,70.0,95.0,26.8,22.2,1005.6,1007.6,0.0,,1000.0,24.8
2016-06-21 21:00,,23.1,,1.0,90.0,94.0,26.4,22.0,1006.0,1008.0,,,1200.0,24.4
2016-06-21 22:00,,22.9,0.9,0.4,0.0,96.0,26.8,22.2,1006.5,1008.5,,,700.0,24.0
2016-06-21 23:00,,22.4,3.3,0.4,0.0,97.0,26.1,21.8,1006.0,1008.0,,,430.0,23.7
2016-06-22 00:00,,22.4,1.8,0.0,0.0,98.0,26.4,22.0,1005.4,1007.4,,,300.0,23.6
2016-06-22 01:00,,22.8,,0.2,0.0,98.0,27.1,22.4,1004.8,1006.8,,,50.0,23.7
2016-06-22 02:00,,23.0,,0.2,0.0,98.0,27.4,22.6,1004.3,1006.3,,,40.0,23.7
2016-06-22 03:00,,23.1,7.7,1.4,110.0,98.0,27.6,22.7,1004.0,1006.0,,,60.0,23.5
2016-06-22 04:00,,23.0,43.0,2.3,140.0,98.0,27.4,22.6,1003.5,1005.5,,,80.0,23.3
2016-06-22 05:00,,22.7,3.0,1.3,180.0,98.0,26.9,22.3,1003.7,1005.7,,,800.0,23.1
2016-06-22 06:00,,22.8,7.6,1.4,180.0,98.0,27.1,22.4,1003.8,1005.8,0.0,,330.0,23.0
2016-06-22 07:00,,21.7,7.2,1.9,200.0,98.0,25.3,21.3,1003.4,1005.4,0.0,,380.0,22.7
2016-06-22 08:00,,22.4,5.4,0.9,180.0,98.0,26.4,22.0,1004.1,1006.1,0.0,,2000.0,23.2
2016-06-22 09:00,,22.5,0.4,1.0,160.0,98.0,26.6,22.1,1004.0,1006.0,0.0,,900.0,23.8
2016-06-22 10:00,,22.5,2.5,0.4,0.0,98.0,26.6,22.1,1003.6,1005.6,0.0,,420.0,23.9
2016-06-22 11:00,,22.2,3.6,1.5,110.0,98.0,26.1,21.8,1003.2,1005.2,0.0,,60.0,23.9
2016-06-22 12:00,,23.1,1.2,0.6,160.0,98.0,27.6,22.7,1002.8,1004.8,0.0,,380.0,24.6
2016-06-22 13:00,,23.1,0.6,3.2,180.0,98.0,27.6,22.7,1001.6,1003.6,0.0,,210.0,24.6
2016-06-22 14:00,,23.3,8.6,4.7,200.0,98.0,27.9,22.9,1001.3,1003.3,0.0,,170.0,23.6
2016-06-22 15:00,,24.0,17.2,5.8,200.0,98.0,29.1,23.6,1000.8,1002.8,0.0,,1300.0,23.9
2016-06-22 16:00,,24.2,0.2,5.4,230.0,97.0,29.1,23.6,1001.3,1003.3,0.0,,600.0,24.0
2016-06-22 17:00,,23.9,0.7,4.4,230.0,98.0,28.9,23.5,1000.4,1002.4,0.0,,130.0,24.2
2016-06-22 18:00,,24.1,,2.3,230.0,98.0,29.3,23.7,1000.4,1002.4,0.0,,370.0,24.9
2016-06-22 19:00,,23.0,,0.8,160.0,97.0,27.1,22.4,1000.5,1002.5,0.0,,270.0,24.5
2016-06-22 20:00,,23.3,,0.9,180.0,98.0,27.9,22.9,1000.5,1002.5,0.0,,360.0,23.8
2016-06-22 21:00,,23.4,,0.3,0.0,98.0,28.1,23.0,1001.1,1003.1,,,500.0,23.7
2016-06-22 22:00,,22.3,,0.8,110.0,98.0,26.3,21.9,1001.7,1003.7,,,100.0,23.4
2016-06-22 23:00,,22.4,,1.2,20.0,98.0,26.4,22.0,1001.9,1003.9,,,160.0,23.2
2016-06-23 00:00,,22.1,,2.2,360.0,98.0,26.0,21.7,1002.4,1004.4,,,180.0,23.0
2016-06-23 01:00,,21.6,,1.9,320.0,98.0,25.2,21.2,1002.9,1004.9,,,340.0,22.6
2016-06-23 02:00,,21.7,,2.6,340.0,98.0,25.3,21.3,1002.7,1004.7,,,800.0,22.3
2016-06-23 03:00,,21.8,,2.4,360.0,98.0,25.5,21.4,1003.1,1005.1,,,490.0,22.2
2016-06-23 04:00,,21.8,,1.4,360.0,98.0,25.5,21.4,1003.6,1005.6,,,500.0,22.3
2016-06-23 05:00,,21.9,,1.5,20.0,98.0,25.6,21.5,1004.3,1006.3,,,500.0,22.3
2016-06-23 06:00,,21.8,,1.2,50.0,97.0,25.2,21.2,1004.3,1006.3,0.0,,800.0,22.4
2016-06-23 07:00,,21.9,,1.6,20.0,96.0,25.2,21.2,1005.7,1007.7,0.0,,700.0,22.5
2016-06-23 08:00,,22.1,,1.3,50.0,96.0,25.5,21.4,1006.0,1008.0,0.0,,700.0,22.9
2016-06-23 09:00,,22.7,,2.2,70.0,93.0,25.6,21.5,1006.1,1008.1,0.0,,1100.0,24.3
2016-06-23 10:00,,23.4,,2.7,70.0,89.0,25.5,21.4,1005.9,1007.9,0.0,,1100.0,26.1
2016-06-23 11:00,,24.6,,3.4,90.0,86.0,26.4,22.0,1005.4,1007.4,0.2,,1300.0,29.3
2016-06-23 12:00,,23.7,,2.4,110.0,88.0,25.6,21.5,1005.3,1007.3,0.0,,1300.0,29.1
2016-06-23 13:00,,23.6,,1.4,110.0,90.0,26.1,21.8,1005.1,1007.1,0.0,,1000.0,27.8
2016-06-23 14:00,,24.2,,1.6,110.0,90.0,27.1,22.4,1005.0,1007.0,0.0,,800.0,29.0
2016-06-23 15:00,,23.6,,2.0,110.0,92.0,26.8,22.2,1004.5,1006.5,0.0,,1400.0,28.7
2016-06-23 16:00,,24.0,,1.9,90.0,91.0,27.1,22.4,1004.3,1006.3,0.0,,2000.0,27.9
2016-06-23 17:00,,23.6,,1.7,110.0,92.0,26.8,22.2,1004.6,1006.6,0.0,,1900.0,27.0
2016-06-23 18:00,,23.5,,1.7,90.0,93.0,26.8,22.2,1003.7,1005.7,0.0,,1800.0,26.5
2016-06-23 19:00,,22.9,,1.1,110.0,95.0,26.4,22.0,1003.9,1005.9,0.0,,900.0,25.0
2016-06-23 20:00,,22.5,,1.2,160.0,97.0,26.3,21.9,1003.7,1005.7,0.0,,490.0,24.1
2016-06-23 21:00,,22.6,,0.6,160.0,97.0,26.4,22.0,1004.1,1006.1,,,800.0,23.9
2016-06-23 22:00,,22.5,,1.3,140.0,97.0,26.3,21.9,1004.0,1006.0,,,600.0,23.6
2016-06-23 23:00,,22.7,,1.0,160.0,97.0,26.6,22.1,1003.9,1005.9,,,600.0,23.5
2016-06-24 00:00,,22.7,,1.2,160.0,97.0,26.6,22.1,1003.0,1005.0,,,600.0,23.4
2016-06-24 01:00,,22.7,,1.8,180.0,98.0,26.9,22.3,1002.5,1004.5,,,370.0,23.3
2016-06-24 02:00,,23.1,0.1,1.8,180.0,98.0,27.6,22.7,1001.6,1003.6,,,220.0,23.3
2016-06-24 03:00,,23.1,0.1,2.9,180.0,98.0,27.6,22.7,1000.7,1002.7,,,30.0,23.4
2016-06-24 04:00,,23.1,0.1,3.9,180.0,98.0,27.6,22.7,999.6,1001.6,,,50.0,23.3
2016-06-24 05:00,,23.0,0.2,4.1,180.0,98.0,27.4,22.6,998.8,1000.8,,,110.0,23.3
2016-06-24 06:00,,23.6,0.2,3.2,200.0,98.0,28.4,23.2,998.8,1000.8,0.0,,130.0,23.5
2016-06-24 07:00,,24.0,0.3,2.3,200.0,98.0,29.1,23.6,999.4,1001.4,0.0,,130.0,23.8
2016-06-24 08:00,,24.9,0.1,6.7,200.0,98.0,30.7,24.5,998.7,1000.7,0.0,,800.0,24.2
2016-06-24 09:00,,24.6,,5.3,230.0,97.0,29.8,24.0,998.8,1000.8,0.0,,410.0,24.2
2016-06-24 10:00,,24.5,0.3,4.7,200.0,97.0,29.7,23.9,998.1,1000.1,0.0,,600.0,24.5
2016-06-24 11:00,,25.0,,5.0,200.0,94.0,29.7,23.9,997.9,999.9,0.0,,1000.0,25.2
2016-06-24 12:00,,25.6,,4.5,200.0,91.0,29.8,24.0,997.4,999.4,0.0,,1000.0,26.4
2016-06-24 13:00,,26.7,,4.6,230.0,87.0,30.4,24.3,996.8,998.8,0.0,,1100.0,27.8
2016-06-24 14:00,,26.3,,3.8,200.0,87.0,29.7,23.9,996.2,998.2,0.0,,1000.0,27.0
2016-06-24 15:00,,26.0,,4.2,230.0,86.0,28.8,23.4,996.3,998.3,0.0,,1100.0,26.4
2016-06-24 16:00,,26.8,,4.6,230.0,82.0,28.8,23.4,996.5,998.5,0.0,,1800.0,27.1
2016-06-24 17:00,,25.4,,6.3,290.0,75.0,24.3,20.6,997.5,999.5,0.5,,2000.0,26.2
2016-06-24 18:00,,24.1,,4.7,270.0,76.0,22.7,19.5,998.5,1000.5,0.0,,2000.0,23.4
2016-06-24 19:00,,23.6,,6.1,290.0,75.0,21.8,18.9,999.6,1001.6,0.0,,2000.0,22.1
2016-06-24 20:00,,22.9,,2.9,290.0,76.0,21.2,18.4,1000.8,1002.8,0.0,,2000.0,21.6
2016-06-24 21:00,,22.7,,3.4,290.0,75.0,20.6,18.0,1001.4,1003.4,,,2000.0,21.1
2016-06-24 22:00,,22.5,,7.3,290.0,79.0,21.4,18.6,1002.5,1004.5,,,2000.0,20.8
2016-06-24 23:00,,22.3,,4.7,290.0,79.0,21.2,18.4,1003.0,1005.0,,,2000.0,20.7
2016-06-25 00:00,,22.1,,3.9,290.0,81.0,21.4,18.6,1003.1,1005.1,,,2000.0,20.7
2016-06-25 01:00,,22.1,,2.6,320.0,83.0,22.0,19.0,1002.5,1004.5,,,2000.0,20.7
2016-06-25 02:00,,21.8,,2.3,290.0,83.0,21.6,18.7,1002.8,1004.8,,,2000.0,20.6
2016-06-25 03:00,,21.2,,1.3,230.0,84.0,21.0,18.3,1003.4,1005.4,,,2000.0,20.5
2016-06-25 04:00,,21.2,,0.3,0.0,81.0,20.4,17.8,1003.9,1005.9,,,2000.0,20.5
2016-06-25 05:00,,22.3,,2.3,250.0,66.0,17.7,15.6,1003.9,1005.9,,,2000.0,19.7
2016-06-25 06:00,,21.8,,4.0,290.0,76.0,19.7,17.3,1004.5,1006.5,0.0,,2000.0,19.7
2016-06-25 07:00,,21.7,,4.5,290.0,81.0,20.9,18.2,1004.6,1006.6,0.0,,2000.0,20.3
2016-06-25 08:00,,22.2,,3.6,290.0,78.0,20.8,18.1,1005.2,1007.2,0.0,,2000.0,21.0
2016-06-25 09:00,,22.5,,2.1,290.0,78.0,21.2,18.4,1005.5,1007.5,0.0,,2000.0,21.8
2016-06-25 10:00,,22.8,,1.5,270.0,74.0,20.5,17.9,1005.5,1007.5,0.0,,2000.0,21.9
2016-06-25 11:00,,22.4,,2.6,230.0,78.0,21.0,18.3,1006.0,1008.0,0.0,,1900.0,22.1
2016-06-25 12:00,,22.5,,1.6,230.0,79.0,21.4,18.6,1006.1,1008.1,0.0,,1600.0,22.4
2016-06-25 13:00,,22.4,,1.5,140.0,84.0,22.7,19.5,1005.9,1007.9,0.0,,1300.0,25.0
2016-06-25 14:00,,24.1,,3.2,180.0,78.0,23.4,20.0,1005.8,1007.8,0.2,,1200.0,27.8
2016-06-25 15:00,,24.9,,5.0,200.0,78.0,24.4,20.7,1005.6,1007.6,0.6,,1300.0,29.1
2016-06-25 16:00,,24.2,,5.2,230.0,76.0,22.8,19.6,1005.1,1007.1,0.5,,1400.0,26.0
2016-06-25 17:00,,24.0,,4.7,230.0,78.0,23.2,19.9,1005.2,1007.2,0.7,,1000.0,25.8
2016-06-25 18:00,,24.0,,4.2,230.0,77.0,22.9,19.7,1005.6,1007.6,0.3,,1000.0,24.0
2016-06-25 19:00,,23.3,,3.2,230.0,77.0,22.0,19.0,1006.2,1008.2,0.8,,1100.0,22.6
2016-06-25 20:00,,21.9,,2.9,230.0,79.0,20.6,18.0,1006.7,1008.7,0.2,,1300.0,21.1
2016-06-25 21:00,,21.3,,1.9,250.0,70.0,17.6,15.5,1006.9,1009.0,,,2000.0,19.8
2016-06-25 22:00,,23.3,,3.5,270.0,52.0,14.8,12.8,1007.7,1009.7,,,2000.0,18.7
2016-06-25 23:00,,22.2,,1.8,250.0,56.0,14.9,12.9,1007.8,1009.8,,,2000.0,18.2
2016-06-26 00:00,,20.7,,3.6,230.0,73.0,17.7,15.6,1008.1,1010.2,,,2000.0,18.1
2016-06-26 01:00,,20.5,,1.8,270.0,74.0,17.7,15.6,1008.1,1010.2,,,2000.0,18.1
2016-06-26 02:00,,21.3,,2.9,250.0,64.0,16.2,14.2,1008.0,1010.1,,,2000.0,17.8
2016-06-26 03:00,,20.0,,1.8,250.0,75.0,17.5,15.4,1008.2,1010.3,,,2000.0,17.8
2016-06-26 04:00,,17.7,,0.8,290.0,82.0,16.5,14.5,1008.3,1010.4,,,1900.0,17.5
2016-06-26 05:00,,16.4,,0.3,0.0,88.0,16.4,14.4,1008.5,1010.6,,,1600.0,17.0
2016-06-26 06:00,,17.3,,0.8,200.0,93.0,18.3,16.1,1008.7,1010.8,0.0,,500.0,17.0
2016-06-26 07:00,,20.6,,0.4,0.0,81.0,19.6,17.2,1008.8,1010.9,0.4,,600.0,18.1
2016-06-26 08:00,,23.9,,0.5,50.0,71.0,21.0,18.3,1009.1,1011.1,1.0,,800.0,19.5
2016-06-26 09:00,,23.8,,2.2,140.0,77.0,22.7,19.5,1008.8,1010.8,1.0,,500.0,20.7
2016-06-26 10:00,,25.1,,2.1,160.0,77.0,24.4,20.7,1008.7,1010.7,1.0,,430.0,21.9
2016-06-26 11:00,,26.8,,2.0,160.0,62.0,21.8,18.9,1008.6,1010.6,1.0,,800.0,24.3
2016-06-26 12:00,,27.0,,2.3,140.0,67.0,23.8,20.3,1008.4,1010.4,1.0,,700.0,33.6
2016-06-26 13:00,,26.6,,2.5,160.0,73.0,25.3,21.3,1008.3,1010.3,1.0,,500.0,35.9
2016-06-26 14:00,,26.4,,2.7,180.0,72.0,24.7,20.9,1008.2,1010.2,1.0,,500.0,37.1
2016-06-26 15:00,,26.3,,1.5,140.0,73.0,24.9,21.0,1008.2,1010.2,1.0,,390.0,37.0
2016-06-26 16:00,,25.2,,1.5,140.0,75.0,24.0,20.4,1008.0,1010.0,1.0,,380.0,36.3
2016-06-26 17:00,,24.2,,1.4,140.0,78.0,23.5,20.1,1008.2,1010.2,1.0,,310.0,33.7
2016-06-26 18:00,,24.6,,0.9,160.0,72.0,22.2,19.2,1008.4,1010.4,0.8,,600.0,28.5
2016-06-26 19:00,,24.4,,0.0,0.0,72.0,22.0,19.0,1008.5,1010.5,0.9,,500.0,26.5
2016-06-26 20:00,,21.8,,0.4,0.0,91.0,23.7,20.2,1009.0,1011.1,0.0,,210.0,23.9
2016-06-26 21:00,,21.3,,0.5,320.0,92.0,23.2,19.9,1009.8,1011.9,,,240.0,22.6
2016-06-26 22:00,,20.5,,0.4,0.0,96.0,23.1,19.8,1010.2,1012.3,,,110.0,22.1
2016-06-26 23:00,,20.4,,0.3,0.0,97.0,23.2,19.9,1010.3,1012.4,,,110.0,21.5
2016-06-27 00:00,,20.8,,0.5,320.0,97.0,23.8,20.3,1009.7,1011.8,,,90.0,21.6
2016-06-27 01:00,,20.8,,0.3,0.0,97.0,23.8,20.3,1009.4,1011.5,,,80.0,21.9
2016-06-27 02:00,,19.2,,0.3,0.0,98.0,21.7,18.8,1009.2,1011.3,,,250.0,21.6
2016-06-27 03:00,,19.1,,0.3,0.0,98.0,21.6,18.7,1009.0,1011.1,,,20.0,21.1
2016-06-27 04:00,,19.8,,0.8,340.0,98.0,22.5,19.4,1008.8,1010.9,,,130.0,21.2
2016-06-27 05:00,,20.2,,0.4,0.0,98.0,23.1,19.8,1008.5,1010.6,,,110.0,21.1
2016-06-27 06:00,,20.3,,0.7,340.0,96.0,22.8,19.6,1008.5,1010.6,0.0,,140.0,21.1
2016-06-27 07:00,,20.4,,0.7,20.0,96.0,22.9,19.7,1008.3,1010.4,0.0,,140.0,21.6
2016-06-27 08:00,,20.6,,0.1,0.0,96.0,23.2,19.9,1008.9,1011.0,0.0,,150.0,22.0
2016-06-27 09:00,,20.8,0.5,0.7,110.0,96.0,23.5,20.1,1008.8,1010.9,0.0,,100.0,22.4
2016-06-27 10:00,,21.0,0.3,1.4,160.0,96.0,23.8,20.3,1008.9,1011.0,0.0,,110.0,23.1
2016-06-27 11:00,,21.4,0.6,0.8,140.0,96.0,24.4,20.7,1008.6,1010.7,0.0,,120.0,23.6
2016-06-27 12:00,,21.3,0.5,2.2,180.0,96.0,24.3,20.6,1008.1,1010.2,0.0,,140.0,24.2
2016-06-27 13:00,,19.9,1.7,3.9,140.0,91.0,21.0,18.3,1008.2,1010.3,0.0,,1300.0,22.9
2016-06-27 14:00,,19.3,1.5,2.5,160.0,94.0,21.0,18.3,1008.5,1010.6,0.0,,700.0,22.1
2016-06-27 15:00,,18.9,1.9,1.0,90.0,93.0,20.2,17.7,1008.4,1010.5,0.0,,1500.0,21.9
2016-06-27 16:00,,18.7,3.0,0.8,70.0,96.0,20.6,18.0,1008.5,1010.6,0.0,,700.0,21.4
2016-06-27 17:00,,18.7,2.6,1.5,70.0,96.0,20.6,18.0,1007.6,1009.7,0.0,,1500.0,21.7
2016-06-27 18:00,,18.1,0.4,1.0,340.0,94.0,19.5,17.1,1007.7,1009.8,0.0,,1400.0,20.9
2016-06-27 19:00,,18.2,0.5,1.7,20.0,91.0,19.0,16.7,1007.8,1009.9,0.0,,1400.0,20.7
2016-06-27 20:00,,17.7,0.3,1.3,50.0,88.0,17.7,15.6,1008.0,1010.1,0.0,,1700.0,20.0
2016-06-27 21:00,,17.8,,0.8,50.0,94.0,19.1,16.8,1008.1,1010.2,,,1600.0,19.7
2016-06-27 22:00,,17.9,0.1,1.0,360.0,96.0,19.6,17.2,1007.7,1009.8,,,700.0,19.6
2016-06-27 23:00,,19.1,,1.4,140.0,88.0,19.4,17.0,1008.2,1010.3,,,2000.0,19.7
2016-06-28 00:00,,19.7,,3.2,90.0,87.0,19.9,17.4,1008.1,1010.2,,,2000.0,19.6
2016-06-28 01:00,,19.4,,1.1,110.0,92.0,20.6,18.0,1008.3,1010.4,,,1800.0,19.7
2016-06-28 02:00,,19.0,0.1,0.2,0.0,96.0,21.0,18.3,1007.8,1009.9,,,1400.0,19.8
2016-06-28 03:00,,19.1,,0.7,20.0,96.0,21.2,18.4,1008.0,1010.1,,,1700.0,19.8
2016-06-28 04:00,,19.0,0.1,1.3,360.0,96.0,21.0,18.3,1007.7,1009.8,,,600.0,19.7
2016-06-28 05:00,,19.0,,0.6,320.0,96.0,21.0,18.3,1007.8,1009.9,,,1000.0,19.7
2016-06-28 06:00,,19.3,,1.7,360.0,94.0,21.0,18.3,1007.5,1009.6,0.0,,700.0,19.8
2016-06-28 07:00,,19.8,,1.4,360.0,93.0,21.4,18.6,1008.1,1010.2,0.0,,900.0,20.1
2016-06-28 08:00,,19.2,2.9,2.4,50.0,95.0,21.0,18.3,1008.6,1010.7,0.0,,900.0,20.2
2016-06-28 09:00,,19.3,5.7,1.3,50.0,97.0,21.7,18.8,1009.1,1011.2,0.0,,500.0,20.3
2016-06-28 10:00,,19.8,0.7,2.4,50.0,95.0,21.8,18.9,1009.3,1011.4,0.0,,1200.0,22.0
2016-06-28 11:00,,19.7,1.8,1.9,70.0,96.0,22.0,19.0,1009.7,1011.8,0.0,,600.0,21.7
