일시,기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),지면온도(C),default,Sc,ScCi,AcCi,Ci,ScAs,StNs,CuSc,ScAc,AsCi,ScAcCi,Ac,ScNs,StAs,St,ScAsCi,As,CbStNs,CbScAs,CuCi,CbSc,CuAc,CuAcCi,CuScAc,CuAs,CuScCi,CuScAcCi,Cu,발전량
2014-08-15 03:00,22.4,1.4,3.2,360.0,97.0,26.1,21.8,1004.2,1006.2,0.0,0.0,22.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5660000000000001
2014-08-15 04:00,22.5,0.0,4.0,360.0,97.0,26.3,21.9,1004.2,1006.2,0.0,0.0,22.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238
2014-08-15 05:00,22.3,0.5,3.4,360.0,97.0,26.0,21.7,1004.3,1006.3,0.0,0.0,22.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002
2014-08-15 06:00,22.2,0.5,5.2,360.0,97.0,25.8,21.6,1004.8,1006.8,0.0,0.0,22.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.482
2014-08-15 07:00,22.3,0.1,5.2,360.0,96.0,25.8,21.6,1004.9,1006.9,0.0,0.0,22.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.362
2014-08-15 08:00,22.5,0.0,4.9,360.0,95.0,25.8,21.6,1005.7,1007.7,0.0,0.0,22.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682
2014-08-15 09:00,22.8,0.0,3.9,360.0,95.0,26.3,21.9,1005.7,1007.7,0.0,0.0,23.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.228
2014-08-15 10:00,23.4,0.0,4.5,360.0,93.0,26.6,22.1,1005.9,1007.9,0.0,0.0,24.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
2014-08-15 11:00,23.9,0.0,5.1,360.0,89.0,26.3,21.9,1006.0,1008.0,0.0,0.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.762
2014-08-15 12:00,23.7,0.0,4.6,360.0,92.0,26.9,22.3,1006.0,1008.0,0.0,0.0,27.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364
2014-08-15 13:00,24.1,0.0,5.6,360.0,90.0,26.9,22.3,1005.9,1007.9,0.4,0.0,30.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3480000000000003
2014-08-15 14:00,24.3,0.0,4.5,360.0,87.0,26.3,21.9,1006.0,1008.0,0.2,0.0,29.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596
2014-08-15 15:00,24.2,0.0,4.0,360.0,86.0,26.0,21.7,1005.8,1007.8,0.0,0.0,27.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2014-08-15 16:00,23.9,0.0,3.9,360.0,88.0,26.0,21.7,1005.9,1007.9,0.0,0.0,25.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968
2014-08-15 17:00,24.1,0.0,3.0,340.0,87.0,26.0,21.7,1005.9,1007.9,0.0,0.0,25.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4980000000000002
2014-08-15 18:00,24.4,0.0,2.7,360.0,86.0,26.1,21.8,1006.0,1008.0,0.0,0.0,24.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922
2014-08-15 19:00,24.1,0.0,1.6,320.0,85.0,25.5,21.4,1006.2,1008.2,0.0,0.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732
2014-08-15 20:00,23.8,0.0,1.1,290.0,86.0,25.3,21.3,1006.3,1008.3,0.0,0.0,23.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484
2014-08-15 21:00,23.7,0.0,1.2,290.0,87.0,25.5,21.4,1006.6,1008.6,0.0,0.0,23.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256
2014-08-15 22:00,23.3,0.0,0.9,290.0,88.0,25.0,21.1,1006.9,1008.9,0.0,0.0,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232
2014-08-15 23:00,23.1,0.0,1.3,290.0,88.0,24.7,20.9,1007.0,1009.0,0.0,0.0,22.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462
2014-08-16 00:00,22.9,0.0,2.0,290.0,89.0,24.7,20.9,1007.6,1009.6,0.0,0.0,22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206
2014-08-16 01:00,23.2,0.0,0.5,340.0,89.0,25.2,21.2,1007.4,1009.4,0.0,0.0,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2014-08-16 02:00,23.0,0.0,1.0,50.0,92.0,25.8,21.6,1007.1,1009.1,0.0,0.0,22.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934
2014-08-16 03:00,23.2,0.0,0.7,290.0,91.0,25.8,21.6,1007.2,1009.2,0.0,0.0,22.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738
2014-08-16 04:00,22.8,0.0,0.6,320.0,91.0,25.2,21.2,1007.4,1009.4,0.0,0.0,22.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47
2014-08-16 05:00,22.7,0.0,1.7,320.0,91.0,25.0,21.1,1007.2,1009.2,0.0,0.0,22.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
2014-08-16 06:00,22.3,0.0,3.3,290.0,92.0,24.7,20.9,1007.3,1009.3,0.0,0.0,21.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.362
2014-08-16 07:00,22.8,0.0,3.5,290.0,90.0,24.9,21.0,1007.6,1009.6,0.5,0.0,21.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.046
2014-08-16 08:00,24.6,0.0,3.5,290.0,82.0,25.3,21.3,1008.1,1010.1,1.0,0.0,22.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
2014-08-16 09:00,25.8,0.0,2.5,290.0,76.0,25.2,21.2,1008.3,1010.3,1.0,0.0,23.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914
2014-08-16 10:00,27.0,0.0,2.9,360.0,72.0,25.6,21.5,1008.2,1010.2,1.0,0.0,25.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672
2014-08-16 11:00,27.0,0.0,3.1,360.0,72.0,25.6,21.5,1008.1,1010.1,1.0,0.0,30.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294
2014-08-16 12:00,27.9,0.0,2.6,20.0,67.0,25.0,21.1,1007.9,1009.9,1.0,0.0,37.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348
2014-08-16 13:00,29.1,0.0,2.2,50.0,60.0,24.1,20.5,1007.9,1009.9,0.8,0.0,38.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
2014-08-16 14:00,27.3,0.0,1.8,20.0,67.0,24.3,20.6,1008.2,1010.2,0.6,0.0,32.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094
2014-08-16 15:00,26.3,0.0,3.2,50.0,73.0,24.9,21.0,1008.4,1010.4,0.7,0.0,35.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052000000000000005
2014-08-16 16:00,26.7,0.0,2.0,90.0,74.0,25.8,21.6,1008.2,1010.2,1.0,0.0,37.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014
2014-08-16 17:00,25.4,0.0,2.2,50.0,81.0,26.1,21.8,1008.2,1010.2,1.0,0.0,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 18:00,25.6,0.0,2.2,90.0,81.0,26.4,22.0,1008.1,1010.1,0.7,0.0,29.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 19:00,24.7,0.0,1.2,90.0,84.0,26.1,21.8,1008.3,1010.3,0.1,0.0,26.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 20:00,23.4,0.0,0.1,0.0,91.0,26.1,21.8,1008.3,1010.3,0.0,0.0,24.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 21:00,23.0,0.0,0.8,320.0,92.0,25.8,21.6,1008.8,1010.8,0.0,0.0,23.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 22:00,23.0,0.0,0.7,320.0,92.0,25.8,21.6,1008.5,1010.5,0.0,0.0,23.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-16 23:00,23.0,0.0,0.7,270.0,91.0,25.5,21.4,1008.7,1010.7,0.0,0.0,23.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-17 00:00,22.9,0.0,1.4,340.0,93.0,26.0,21.7,1008.8,1010.8,0.0,0.0,23.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-17 01:00,23.2,0.0,1.6,340.0,92.0,26.1,21.8,1008.9,1010.9,0.0,0.0,23.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16
2014-08-17 02:00,23.2,0.0,1.3,320.0,93.0,26.3,21.9,1008.6,1010.6,0.0,0.0,23.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058
2014-08-17 03:00,23.2,0.0,1.4,340.0,93.0,26.3,21.9,1008.2,1010.2,0.0,0.0,23.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
2014-08-17 04:00,23.1,0.0,2.2,340.0,93.0,26.1,21.8,1008.2,1010.2,0.0,0.0,22.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
2014-08-17 05:00,22.9,0.0,1.2,340.0,95.0,26.4,22.0,1008.3,1010.3,0.0,0.0,22.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17600000000000002
2014-08-17 06:00,24.0,0.0,2.3,50.0,94.0,27.9,22.9,1008.4,1010.4,0.0,0.0,23.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306
2014-08-17 07:00,24.7,0.0,2.3,50.0,89.0,27.6,22.7,1008.8,1010.8,0.1,0.0,24.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
2014-08-17 08:00,25.6,0.0,2.3,50.0,85.0,27.7,22.8,1009.1,1011.1,0.1,0.0,26.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028
2014-08-17 09:00,25.8,0.0,2.8,70.0,86.0,28.4,23.2,1009.3,1011.3,0.0,0.0,27.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238
2014-08-17 10:00,25.7,0.0,3.8,70.0,86.0,28.3,23.1,1009.3,1011.3,0.2,0.0,28.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82
2014-08-17 11:00,26.7,0.0,4.1,70.0,83.0,28.9,23.5,1009.1,1011.1,0.4,0.0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.736
2014-08-17 12:00,25.1,1.4,3.7,70.0,94.0,29.8,24.0,1008.5,1010.5,0.1,0.0,28.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.614
2014-08-17 13:00,25.7,0.0,4.9,90.0,88.0,28.9,23.5,1008.4,1010.4,0.0,0.0,27.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.662
2014-08-17 14:00,26.1,0.0,5.4,90.0,86.0,28.9,23.5,1007.9,1009.9,0.2,0.0,28.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38
2014-08-17 15:00,25.2,0.1,6.1,90.0,91.0,29.1,23.6,1007.5,1009.5,0.0,0.0,26.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43
2014-08-17 16:00,24.8,1.7,6.0,90.0,94.0,29.3,23.7,1006.6,1008.6,0.0,0.0,26.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382
2014-08-17 17:00,25.1,1.3,6.5,90.0,93.0,29.5,23.8,1006.4,1008.4,0.0,0.0,25.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
2014-08-17 18:00,24.6,3.8,6.2,70.0,96.0,29.7,23.9,1005.5,1007.5,0.0,0.0,25.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034
2014-08-17 19:00,25.1,5.5,9.6,90.0,97.0,30.7,24.5,1005.1,1007.1,0.0,0.0,25.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76
2014-08-17 20:00,25.2,3.3,7.0,110.0,96.0,30.7,24.5,1005.4,1007.4,0.0,0.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.646
2014-08-17 21:00,25.6,0.1,3.4,140.0,96.0,31.5,24.9,1006.0,1008.0,0.0,0.0,25.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37
2014-08-17 22:00,25.5,0.0,3.0,180.0,96.0,31.3,24.8,1006.6,1008.6,0.0,0.0,25.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.542
2014-08-17 23:00,25.7,0.0,3.3,180.0,96.0,31.7,25.0,1006.3,1008.3,0.0,0.0,25.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35
2014-08-18 00:00,25.8,0.0,3.8,180.0,97.0,32.1,25.2,1006.3,1008.3,0.0,0.0,25.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63
2014-08-18 01:00,26.1,0.0,4.3,180.0,96.0,32.4,25.4,1006.0,1008.0,0.0,0.0,25.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.796
2014-08-18 02:00,26.1,0.1,4.5,180.0,96.0,32.4,25.4,1005.6,1007.6,0.0,0.0,25.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.554
2014-08-18 03:00,26.3,1.4,4.4,180.0,96.0,32.8,25.6,1005.6,1007.6,0.0,0.0,25.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7360000000000015
2014-08-18 04:00,26.3,0.0,4.3,180.0,95.0,32.4,25.4,1005.6,1007.6,0.0,0.0,25.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8660000000000005
2014-08-18 05:00,26.3,0.0,4.5,200.0,93.0,31.7,25.0,1005.5,1007.5,0.0,0.0,25.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.546
2014-08-18 06:00,26.3,0.0,5.5,180.0,93.0,31.7,25.0,1005.8,1007.8,0.0,0.0,25.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.534
2014-08-18 07:00,26.4,0.0,5.2,200.0,94.0,32.2,25.3,1006.0,1008.0,0.0,0.0,25.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104
2014-08-18 08:00,26.9,0.0,6.0,200.0,90.0,31.9,25.1,1005.8,1007.8,0.0,0.0,26.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.398
2014-08-18 09:00,26.3,0.6,4.0,200.0,96.0,32.8,25.6,1006.5,1008.5,0.0,0.0,26.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.614
2014-08-18 10:00,26.4,0.1,5.9,200.0,92.0,31.5,24.9,1006.7,1008.7,0.0,0.0,26.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.162000000000001
2014-08-18 11:00,26.0,0.0,6.0,180.0,91.0,30.6,24.4,1006.8,1008.8,0.0,0.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.938
2014-08-18 12:00,26.1,0.1,6.5,200.0,93.0,31.3,24.8,1006.8,1008.8,0.0,0.0,26.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.726
2014-08-18 13:00,26.4,0.0,5.8,200.0,92.0,31.5,24.9,1006.7,1008.7,0.0,0.0,26.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34
2014-08-18 14:00,26.2,0.0,5.6,200.0,89.0,30.2,24.2,1006.4,1008.4,0.0,0.0,26.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.706
2014-08-18 15:00,26.5,0.0,6.1,200.0,88.0,30.4,24.3,1006.2,1008.2,0.0,0.0,26.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.106
2014-08-18 16:00,26.2,0.0,3.6,230.0,87.0,29.5,23.8,1007.0,1009.0,0.0,0.0,25.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.416
2014-08-18 17:00,25.7,0.0,4.8,230.0,88.0,28.9,23.5,1007.3,1009.3,0.0,0.0,25.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044
2014-08-18 18:00,25.6,0.0,2.5,200.0,89.0,29.1,23.6,1007.4,1009.4,0.0,0.0,25.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426
2014-08-18 19:00,25.4,0.0,2.3,200.0,88.0,28.4,23.2,1007.6,1009.6,0.0,0.0,24.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.018
2014-08-18 20:00,25.0,0.0,2.3,200.0,89.0,28.1,23.0,1007.8,1009.8,0.0,0.0,24.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1180000000000003
2014-08-18 21:00,24.4,1.0,2.2,230.0,95.0,28.9,23.5,1008.1,1010.1,0.0,0.0,24.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934
2014-08-18 22:00,24.0,2.0,1.5,230.0,96.0,28.6,23.3,1008.3,1010.3,0.0,0.0,24.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482
2014-08-18 23:00,24.0,0.2,2.0,230.0,96.0,28.6,23.3,1008.2,1010.2,0.0,0.0,24.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31
2014-08-19 00:00,23.8,0.2,2.4,200.0,96.0,28.3,23.1,1008.1,1010.1,0.0,0.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362
2014-08-19 01:00,24.1,0.0,2.3,230.0,93.0,27.7,22.8,1007.6,1009.6,0.0,0.0,23.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2014-08-19 02:00,24.0,0.0,1.1,250.0,93.0,27.6,22.7,1007.8,1009.8,0.0,0.0,23.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466
2014-08-19 03:00,24.0,0.0,0.8,320.0,94.0,27.9,22.9,1007.8,1009.8,0.0,0.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 04:00,23.3,0.0,0.4,0.0,96.0,27.4,22.6,1007.8,1009.8,0.0,0.0,23.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 05:00,23.6,0.0,0.3,0.0,97.0,28.1,23.0,1008.0,1010.0,0.0,0.0,23.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 06:00,23.6,0.3,0.6,340.0,97.0,28.1,23.0,1008.3,1010.3,0.0,0.0,23.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 07:00,23.9,0.0,0.6,50.0,97.0,28.6,23.3,1008.6,1010.6,0.0,0.0,24.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 08:00,24.2,0.0,1.5,360.0,95.0,28.6,23.3,1008.9,1010.9,0.0,0.0,25.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042
2014-08-19 09:00,24.0,0.0,2.5,340.0,92.0,27.4,22.6,1008.8,1010.8,0.1,0.0,25.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044
2014-08-19 10:00,24.9,0.0,1.7,20.0,88.0,27.6,22.7,1009.5,1011.5,0.0,0.0,25.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
2014-08-19 11:00,24.5,0.3,1.1,50.0,93.0,28.4,23.2,1009.5,1011.5,0.0,0.0,26.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034
2014-08-19 12:00,24.6,0.7,1.5,360.0,93.0,28.6,23.3,1008.9,1010.9,0.0,0.0,26.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 13:00,24.5,0.0,1.8,70.0,92.0,28.3,23.1,1009.2,1011.2,0.0,0.0,27.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 14:00,24.4,0.0,2.0,90.0,91.0,27.7,22.8,1009.1,1011.1,0.0,0.0,28.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 15:00,23.9,0.0,1.7,50.0,91.0,26.9,22.3,1008.9,1010.9,0.0,0.0,26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 16:00,24.0,0.0,1.8,360.0,89.0,26.4,22.0,1008.6,1010.6,0.0,0.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 17:00,23.5,0.1,1.5,340.0,93.0,26.8,22.2,1008.3,1010.3,0.0,0.0,25.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 18:00,23.2,1.1,1.0,290.0,96.0,27.2,22.5,1008.5,1010.5,0.0,0.0,24.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2014-08-19 19:00,23.2,4.9,0.8,320.0,97.0,27.4,22.6,1008.9,1010.9,0.0,0.0,23.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
