지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
189,2016-01-09 22:00,4.7,,1.4,320,64,5.5,-1.5,1020,1026.1,,,,,,,,,2000,,,1.3,,,,
189,2016-01-09 23:00,4.7,,1.3,340,65,5.6,-1.3,1019.9,1026,,,,,,,,,2000,,,1.6,,,,
189,2016-01-10 00:00,4.4,,2,360,66,5.5,-1.4,1019.2,1025.3,,,,,,,,,2000,,,1.4,,,,
189,2016-01-10 01:00,4.5,,1.2,340,67,5.6,-1.1,1019.3,1025.4,,,,,,,,,2000,,,1,,,,
189,2016-01-10 02:00,4,,1.4,360,69,5.6,-1.1,1019.2,1025.3,,,,,,,,,2000,,,.8,,,,
189,2016-01-10 03:00,3.9,,1.7,360,71,5.8,-.8,1018.9,1025,,,,,,,,,2000,,,1.3,,,,
189,2016-01-10 04:00,4.3,,1.2,360,69,5.8,-.8,1018.9,1025,,,,,,,,,2000,,,1.4,,,,
189,2016-01-10 05:00,4.6,,.9,340,69,5.8,-.6,1018.9,1025,,,,,,,,,2000,,,2.4,,,,
189,2016-01-10 06:00,4.4,,1,360,71,5.9,-.4,1019.2,1025.3,,,,,,,,,2000,,,2.1,,,,
189,2016-01-10 07:00,4.1,,1.3,360,73,6,-.3,1019.3,1025.4,,,,,,,,,2000,,,2,,,,
189,2016-01-10 08:00,4.4,,1.3,360,73,6.1,0,1019.7,1025.8,0,,,,,,,,2000,,,1.6,,,,
189,2016-01-10 09:00,5.1,,1.2,360,70,6.1,0,1020,1026.1,.1,,,,,,,,2000,,,3.2,,,,
189,2016-01-10 10:00,7.7,,1,360,59,6.2,.1,1020.6,1026.7,.6,,,,,,,,2000,,,7.7,,,,
189,2016-01-10 11:00,8.3,,.9,360,56,6.1,0,1020.6,1026.6,0,,,,,,,,2000,,,10.5,,,,
189,2016-01-10 12:00,9.6,,2,200,57,6.8,1.4,1020.1,1026.1,.2,,,,,,,,2000,,,13.7,,,,
189,2016-01-10 13:00,10.1,,2.3,200,52,6.4,.6,1019,1025,.8,,,,,,,,2000,,,18.1,,,,
189,2016-01-10 14:00,10.5,,2.2,200,51,6.4,.7,1018.4,1024.4,.5,,,,,,,,2000,,,19.6,,,,
189,2016-01-10 15:00,9.7,,1.7,200,55,6.6,1,1018.2,1024.2,.3,,,,,,,,2000,,,13.5,,,,
189,2016-01-10 16:00,9.8,,1.4,200,57,6.9,1.6,1018,1024,.5,,,,,,,,2000,,,11.4,,,,
189,2016-01-10 17:00,9.3,,.8,250,57,6.7,1.2,1018,1024,.5,,,,,,,,2000,,,9.2,,,,
189,2016-01-10 18:00,8.7,,.6,290,60,6.7,1.3,1018.4,1024.4,0,,,,,,,,2000,,,6.1,,,,
189,2016-01-10 19:00,7.7,,1.5,360,66,6.9,1.7,1018.8,1024.8,,,,,,,,,2000,,,5.1,,,,
189,2016-01-10 20:00,7.6,,1.5,360,67,7,1.8,1019,1025,,,,,,,,,2000,,,5.1,,,,
189,2016-01-10 21:00,7.3,,1.4,360,67,6.8,1.5,1018.7,1024.8,,,,,,,,,2000,,,4.4,,,,
189,2016-01-10 22:00,7.5,,1.2,360,68,7,1.9,1019.1,1025.2,,,,,,,,,2000,,,5,,,,
189,2016-01-10 23:00,7.6,,1.3,360,68,7.1,2,1018.4,1024.4,,,,,,,,,2000,,,5.1,,,,
189,2016-01-11 00:00,7.5,,1.2,360,68,7,1.9,1018.4,1024.4,,,,,,,,,2000,,,5.6,,,,
189,2016-01-11 01:00,7.9,,.8,360,68,7.2,2.3,1017.7,1023.7,,,,,,,,,2000,,,5.7,,,,
189,2016-01-11 02:00,7.7,,1.2,360,70,7.3,2.5,1017.3,1023.3,,,,,,,,,2000,,,5.7,,,,
189,2016-01-11 03:00,7.7,,1.2,360,69,7.2,2.3,1017.1,1023.1,,,,,,,,,2000,,,5.7,,,,
189,2016-01-11 04:00,7.4,,.8,360,72,7.4,2.6,1016.2,1022.2,,,,,,,,,2000,,,5.3,,,,
189,2016-01-11 05:00,7.4,,.5,340,72,7.4,2.6,1016.5,1022.5,,,,,,,,,2000,,,5.5,,,,
189,2016-01-11 06:00,7,,1.6,20,66,6.6,1,1016.4,1022.4,,,,,,,,,2000,,,4,,,,
189,2016-01-11 07:00,6.5,,1.3,360,71,6.9,1.6,1016.9,1023,,,,,,,,,2000,,,4.9,,,,
189,2016-01-11 08:00,7.2,,1.4,360,71,7.2,2.2,1016.9,1022.9,0,,,,,,,,1500,,,5.3,,,,
189,2016-01-11 09:00,7.9,,1.4,360,66,7,1.9,1017.2,1023.2,0,,,,,,,,1600,,,6.4,,,,
189,2016-01-11 10:00,9.6,,1.1,50,46,5.5,-1.4,1017.4,1023.4,0,,,,,,,,2000,,,9.6,,,,
189,2016-01-11 11:00,10.4,,.4,0,55,6.9,1.7,1017.1,1023.1,0,,,,,,,,2000,,,12.4,,,,
189,2016-01-11 12:00,10.8,,1.4,200,62,8,3.7,1016,1022,0,,,,,,,,2000,,,13.8,,,,
189,2016-01-11 13:00,10.8,,2.8,180,59,7.6,3.1,1014.9,1020.9,.5,,,,,,,,2000,,,15.7,,,,
189,2016-01-11 14:00,10.4,,1.7,250,58,7.3,2.4,1014.4,1020.4,0,,,,,,,,2000,,,13.3,,,,
189,2016-01-11 15:00,10.4,,1.9,230,54,6.8,1.4,1014.2,1020.2,0,,,,,,,,2000,,,13,,,,
189,2016-01-11 16:00,9.9,,1.7,230,55,6.7,1.2,1014.3,1020.3,.3,,,,,,,,2000,,,11.4,,,,
189,2016-01-11 17:00,9.6,,2.8,200,58,6.9,1.7,1014.6,1020.6,0,,,,,,,,2000,,,9.3,,,,
189,2016-01-11 18:00,8.9,,1,200,59,6.7,1.3,1014.7,1020.7,0,,,,,,,,2000,,,8.1,,,,
189,2016-01-11 19:00,8.8,,1.1,200,62,7,1.9,1015.7,1021.7,,,,,,,,,2000,,,7.6,,,,
189,2016-01-11 20:00,8.5,,.6,340,63,7,1.8,1015.2,1021.2,,,,,,,,,2000,,,7,,,,
189,2016-01-11 21:00,8.1,,1,340,64,6.9,1.6,1014.9,1020.9,,,,,,,,,2000,,,6,,,,
189,2016-01-11 22:00,8,,1.2,290,64,6.8,1.5,1015.4,1021.4,,,,,,,,,2000,,,5.9,,,,
189,2016-01-11 23:00,8,,.5,290,65,7,1.8,1015.4,1021.4,,,,,,,,,2000,,,5.9,,,,
189,2016-01-12 00:00,7.6,,.6,360,68,7.1,2,1015.2,1021.2,,,,,,,,,2000,,,5.6,,,,
189,2016-01-12 01:00,7.3,,.9,340,70,7.1,2.1,1015,1021,,,,,,,,,2000,,,5.6,,,,
189,2016-01-12 02:00,8.1,,1.8,180,69,7.4,2.7,1014.8,1020.8,,,,,,,,,2000,,,5.4,,,,
189,2016-01-12 03:00,7.3,,1.8,50,68,6.9,1.7,1014.4,1020.4,,,,,,,,,2000,,,5.5,,,,
189,2016-01-12 04:00,7,,.7,20,57,5.7,-.9,1014.7,1020.7,,,,,,,,,2000,,,4.8,,,,
189,2016-01-12 05:00,6.4,,.5,160,60,5.8,-.8,1014.8,1020.9,,,,,,,,,2000,,,3.8,,,,
189,2016-01-12 06:00,5.2,,1.8,50,56,5,-2.8,1014.5,1020.6,,,,,,,,,2000,,,2.9,,,,
189,2016-01-12 07:00,4.6,,.7,250,60,5.1,-2.5,1015.2,1021.3,,,,,,,,,2000,,,1.8,,,,
189,2016-01-12 08:00,4,,.7,320,65,5.3,-1.9,1016,1022.1,0,,,,,,,,2000,,,1.9,,,,
189,2016-01-12 09:00,4.2,,.4,0,57,4.7,-3.5,1016.4,1022.5,0,,,,,,,,2000,,,2.5,,,,
189,2016-01-12 10:00,5.8,,.6,180,52,4.8,-3.3,1016.4,1022.5,.5,,,,,,,,2000,,,4.9,,,,
189,2016-01-12 11:00,7,,1.8,180,52,5.2,-2.2,1016,1022,1,,,,,,,,2000,,,12.3,,,,
189,2016-01-12 12:00,6.4,,1.6,180,52,5,-2.7,1015.7,1021.8,.9,,,,,,,,2000,,,14.7,,,,
189,2016-01-12 13:00,7,,2.2,160,53,5.3,-1.9,1014.8,1020.8,.8,,,,,,,,2000,,,17.2,,,,
189,2016-01-12 14:00,7.7,,2,160,50,5.3,-2,1014.4,1020.4,.9,,,,,,,,2000,,,20.8,,,,
189,2016-01-12 15:00,7.8,,1.3,180,47,5,-2.8,1014.6,1020.6,1,,,,,,,,2000,,,18.6,,,,
189,2016-01-12 16:00,5.9,,2.9,270,52,4.8,-3.2,1014.5,1020.6,.9,,,,,,,,2000,,,12.7,,,,
189,2016-01-12 17:00,4.9,,2.8,270,54,4.7,-3.6,1014.8,1020.9,.2,,,,,,,,2000,,,8.1,,,,
189,2016-01-12 18:00,4.2,,2.8,270,58,4.8,-3.3,1015.2,1021.3,0,,,,,,,,2000,,,5.5,,,,
189,2016-01-12 19:00,4.3,,3,250,54,4.5,-4.2,1015.3,1021.4,,,,,,,,,2000,,,4.3,,,,
189,2016-01-12 20:00,4.1,,1.9,270,54,4.4,-4.3,1015.4,1021.5,,,,,,,,,2000,,,3.3,,,,
189,2016-01-12 21:00,4.2,,1.4,270,55,4.5,-4,1015.5,1021.6,,,,,,,,,2000,,,3.3,,,,
189,2016-01-12 22:00,4.2,,1.5,290,51,4.2,-5,1015.6,1021.7,,,,,,,,,2000,,,2.7,,,,
189,2016-01-12 23:00,3.9,,1.8,290,52,4.2,-5,1015.6,1021.7,,,,,,,,,2000,,,2.6,,,,
189,2016-01-13 00:00,3.8,,2,340,53,4.2,-4.9,1015.3,1021.4,,,,,,,,,2000,,,2,,,,
189,2016-01-13 01:00,3.7,,3.1,270,50,4,-5.7,1015.2,1021.3,,,,,,,,,2000,,,2.2,,,,
189,2016-01-13 02:00,3.8,,2.6,270,52,4.2,-5.1,1015.4,1021.5,,,,,,,,,2000,,,2.6,,,,
189,2016-01-13 03:00,3.6,,1.8,290,55,4.3,-4.6,1015.9,1022,,,,,,,,,2000,,,2.5,,,,
189,2016-01-13 04:00,3.2,,2.7,290,58,4.5,-4.2,1015.8,1021.9,,,,,,,,,2000,,,2.6,,,,
189,2016-01-13 05:00,3.1,,1.8,290,56,4.3,-4.8,1015.7,1021.8,,,,,,,,,2000,,,2.5,,,,
189,2016-01-13 06:00,3.1,0,3,250,59,4.5,-4.1,1015.8,1021.9,,,,,,,,,2000,,,2.7,,,,
189,2016-01-13 07:00,2.8,,1.5,290,71,5.3,-1.9,1015.6,1021.7,,,,,,,,,2000,,,2.2,,,,
189,2016-01-13 08:00,2.8,,2.5,290,56,4.2,-5.1,1015.9,1022,0,,,,,,,,2000,,,1.5,,,,
189,2016-01-13 09:00,3.6,0,2.3,320,56,4.4,-4.3,1015.8,1021.9,.7,,,,,,,,2000,,,2.6,,,,
189,2016-01-13 10:00,4.7,,2.1,320,55,4.7,-3.5,1016.1,1022.2,.9,,,,,,,,2000,,,5.6,,,,
189,2016-01-13 11:00,5.4,,2.4,290,50,4.5,-4.2,1015.8,1021.9,.6,,,,,,,,2000,,,8.7,,,,
189,2016-01-13 12:00,5.4,0,3.1,290,65,5.8,-.6,1015.1,1021.2,.5,,,,,,,,2000,,,11.8,,,,
189,2016-01-13 13:00,3.7,,2.7,270,71,5.7,-1,1014.3,1020.4,.4,,,,,,,,1700,,,9.1,,,,
189,2016-01-13 14:00,5.7,,3,270,53,4.9,-3.1,1014.1,1020.2,.5,,,,,,,,2000,,,14.2,,,,
189,2016-01-13 15:00,4.1,0,2.8,290,62,5.1,-2.5,1014,1020.1,.3,,,,,,,,2000,,,10.4,,,,
189,2016-01-13 16:00,4.4,,3.1,270,58,4.9,-3.1,1013.9,1020,.7,,,,,,,,2000,,,7.5,,,,
189,2016-01-13 17:00,4,,3.9,270,59,4.8,-3.3,1013.8,1019.9,.5,,,,,,,,2000,,,5.2,,,,
189,2016-01-13 18:00,3.7,,3.6,270,53,4.2,-5,1014,1020.1,0,,,,,,,,2000,,,3,,,,
189,2016-01-13 19:00,4,,3.6,270,51,4.2,-5.2,1014.8,1020.9,,,,,,,,,2000,,,2.2,,,,
189,2016-01-13 20:00,3.8,,2.7,270,51,4.1,-5.4,1015.1,1021.2,,,,,,,,,2000,,,1.9,,,,
189,2016-01-13 21:00,3.6,,2.9,270,53,4.2,-5.1,1015.3,1021.4,,,,,,,,,2000,,,1.5,,,,
189,2016-01-13 22:00,3.3,,3.7,250,54,4.2,-5.1,1015.1,1021.2,,,,,,,,,2000,,,.9,,,,
189,2016-01-13 23:00,3.5,,2.7,270,57,4.5,-4.2,1015.7,1021.8,,,,,,,,,2000,,,1.1,,,,
189,2016-01-14 00:00,3.8,,2.2,270,57,4.6,-3.9,1016.1,1022.2,,,,,,,,,2000,,,2.1,,,,
189,2016-01-14 01:00,3.9,,2.5,270,52,4.2,-5,1015.9,1022,,,,,,,,,2000,,,1.9,,,,
189,2016-01-14 02:00,3.8,,1.6,250,56,4.5,-4.1,1016.2,1022.3,,,,,,,,,2000,,,2.3,,,,
189,2016-01-14 03:00,4,,1.4,250,54,4.4,-4.4,1015.9,1022,,,,,,,,,2000,,,2.4,,,,
189,2016-01-14 04:00,4.4,,1.9,250,54,4.5,-4.1,1015.6,1021.7,,,,,,,,,2000,,,2.7,,,,
189,2016-01-14 05:00,4.6,,1.5,290,54,4.6,-3.9,1015.5,1021.6,,,,,,,,,1700,,,2.7,,,,
189,2016-01-14 06:00,4.3,,1.8,340,48,4,-5.7,1015.6,1021.7,,,,,,,,,1800,,,1.6,,,,
189,2016-01-14 07:00,4.1,,1.3,340,51,4.2,-5.1,1016.3,1022.4,,,,,,,,,1900,,,1.4,,,,
189,2016-01-14 08:00,4.4,,1.6,320,44,3.7,-6.8,1016.6,1022.7,0,,,,,,,,2000,,,.9,,,,
189,2016-01-14 09:00,4.8,,2.8,250,55,4.8,-3.4,1016.5,1022.6,.4,,,,,,,,2000,,,2.2,,,,
189,2016-01-14 10:00,6.1,,3,270,47,4.4,-4.3,1016.9,1023,1,,,,,,,,2000,,,4.3,,,,
189,2016-01-14 11:00,7,,3.7,270,42,4.2,-5,1016.4,1022.4,1,,,,,,,,2000,,,11.7,,,,
189,2016-01-14 12:00,7.5,,3.7,270,41,4.2,-4.9,1015.4,1021.4,1,,,,,,,,2000,,,15.6,,,,
189,2016-01-14 13:00,7.6,,4.3,270,41,4.3,-4.8,1014.8,1020.8,1,,,,,,,,2000,,,18.2,,,,
189,2016-01-14 14:00,7.9,,3.6,270,39,4.2,-5.2,1014.5,1020.5,1,,,,,,,,2000,,,19.3,,,,
189,2016-01-14 15:00,7.5,,3,270,39,4.1,-5.5,1014.1,1020.1,1,,,,,,,,2000,,,17,,,,
189,2016-01-14 16:00,7.3,,3,250,40,4.1,-5.4,1014.3,1020.3,1,,,,,,,,2000,,,11.4,,,,
189,2016-01-14 17:00,6.6,,1.9,290,41,4,-5.7,1014.9,1021,.6,,,,,,,,2000,,,7.8,,,,
189,2016-01-14 18:00,6.2,,1.2,270,42,4,-5.7,1015.1,1021.2,0,,,,,,,,2000,,,4.8,,,,
189,2016-01-14 19:00,5.8,,1.6,340,44,4.1,-5.5,1015.4,1021.5,,,,,,,,,2000,,,3.6,,,,
189,2016-01-14 20:00,5.1,,.3,0,48,4.2,-5,1015.6,1021.7,,,,,,,,,2000,,,2.5,,,,
189,2016-01-14 21:00,4.5,,.9,360,53,4.5,-4.2,1016,1022.1,,,,,,,,,2000,,,2.1,,,,
189,2016-01-14 22:00,4.4,,1.2,360,52,4.3,-4.6,1016.2,1022.3,,,,,,,,,2000,,,1.7,,,,
189,2016-01-14 23:00,4.3,,1.2,360,52,4.3,-4.7,1016.4,1022.5,,,,,,,,,2000,,,2,,,,
189,2016-01-15 00:00,4.9,,1.1,20,49,4.2,-4.9,1015.8,1021.9,,,,,,,,,2000,,,2.2,,,,
189,2016-01-15 01:00,4.4,,.8,360,53,4.4,-4.3,1015.9,1022,,,,,,,,,1900,,,1.3,,,,
189,2016-01-15 02:00,4.2,,.9,360,54,4.4,-4.3,1015.4,1021.5,,,,,,,,,1600,,,.9,,,,
189,2016-01-15 03:00,4.3,,1.4,360,53,4.4,-4.4,1015.1,1021.2,,,,,,,,,1500,,,.5,,,,
189,2016-01-15 04:00,4.8,,.9,340,50,4.3,-4.7,1014.8,1020.9,,,,,,,,,1700,,,1.6,,,,
189,2016-01-15 05:00,4.9,,0,0,51,4.4,-4.4,1014.3,1020.4,,,,,,,,,1800,,,2,,,,
189,2016-01-15 06:00,5,,.3,0,51,4.4,-4.3,1014,1020.1,,,,,,,,,1900,,,1.3,,,,
189,2016-01-15 07:00,4.8,,1.2,20,52,4.5,-4.2,1014.1,1020.2,,,,,,,,,1900,,,1.9,,,,
189,2016-01-15 08:00,5.2,,1.3,20,51,4.5,-4.1,1014.3,1020.4,0,,,,,,,,1400,,,2.7,,,,
189,2016-01-15 09:00,5.8,,1.3,360,49,4.5,-4.1,1014.6,1020.7,0,,,,,,,,1300,,,3.8,,,,
189,2016-01-15 10:00,7.1,,1,50,46,4.6,-3.7,1015,1021,0,,,,,,,,1400,,,6.3,,,,
189,2016-01-15 11:00,9.4,,.4,0,43,5.1,-2.5,1014.9,1020.9,.9,,,,,,,,2000,,,12.2,,,,
189,2016-01-15 12:00,9.1,,1.4,230,49,5.7,-1,1014.5,1020.5,.7,,,,,,,,2000,,,13.7,,,,
189,2016-01-15 13:00,8.7,,1.8,250,51,5.8,-.8,1013.5,1019.5,0,,,,,,,,2000,,,10.2,,,,
189,2016-01-15 14:00,10.1,,2.1,250,47,5.8,-.7,1012.9,1018.9,.4,,,,,,,,2000,,,14.8,,,,
189,2016-01-15 15:00,10.4,,1.8,250,45,5.7,-1,1012.7,1018.7,.9,,,,,,,,2000,,,18.4,,,,
189,2016-01-15 16:00,10.3,,1.9,230,44,5.5,-1.4,1012.7,1018.7,1,,,,,,,,2000,,,11.9,,,,
189,2016-01-15 17:00,9.3,,1.4,230,46,5.4,-1.7,1013,1019,1,,,,,,,,2000,,,9.2,,,,
189,2016-01-15 18:00,7.9,,.6,250,50,5.3,-1.9,1013.6,1019.6,.4,,,,,,,,2000,,,5.6,,,,
189,2016-01-15 19:00,7,,1,360,59,5.9,-.4,1014.2,1020.2,,,,,,,,,1400,,,4.6,,,,
189,2016-01-15 20:00,6.4,,1,360,58,5.6,-1.2,1014.2,1020.3,,,,,,,,,1600,,,3.6,,,,
189,2016-01-15 21:00,5.8,,1.4,340,56,5.2,-2.3,1014.6,1020.7,,,,,,,,,2000,,,2.8,,,,
189,2016-01-15 22:00,4.8,,1.5,360,59,5.1,-2.5,1014.8,1020.9,,,,,,,,,2000,,,2.2,,,,
189,2016-01-15 23:00,4.8,,1.6,360,60,5.2,-2.3,1014.6,1020.7,,,,,,,,,2000,,,1.9,,,,
189,2016-01-16 00:00,4.5,,1.8,360,64,5.4,-1.7,1014.4,1020.5,,,,,,,,,1800,,,1.7,,,,
189,2016-01-16 01:00,5.2,,1.5,360,60,5.3,-1.9,1014.3,1020.4,,,,,,,,,2000,,,1.6,,,,
189,2016-01-16 02:00,5.2,,1.6,340,61,5.4,-1.7,1014.6,1020.7,,,,,,,,,2000,,,1.5,,,,
189,2016-01-16 03:00,4.7,,1.3,340,64,5.5,-1.5,1014.7,1020.8,,,,,,,,,2000,,,1.3,,,,
189,2016-01-16 04:00,4.2,,1.6,360,63,5.2,-2.2,1014.3,1020.4,,,,,,,,,2000,,,.9,,,,
189,2016-01-16 05:00,3.9,,1.6,360,64,5.2,-2.3,1014.4,1020.5,,,,,,,,,2000,,,.7,,,,
189,2016-01-16 06:00,3.7,,1.5,360,64,5.1,-2.4,1015,1021.1,,,,,,,,,2000,,,.5,,,,
189,2016-01-16 07:00,3.3,,1.9,360,67,5.2,-2.2,1015.6,1021.7,,,,,,,,,2000,,,.2,,,,
189,2016-01-16 08:00,4.1,,1.7,360,68,5.6,-1.2,1015.9,1022,0,,,,,,,,1300,,,.4,,,,
189,2016-01-16 09:00,5.9,,1.4,360,67,6.2,.2,1016.1,1022.2,.9,,,,,,,,1100,,,1.8,,,,
189,2016-01-16 10:00,9.3,,.9,20,54,6.3,.4,1016.3,1022.3,1,,,,,,,,2000,,,5.4,,,,
189,2016-01-16 11:00,10.1,,.7,140,51,6.3,.4,1016.3,1022.3,1,,,,,,,,2000,,,14.1,,,,
189,2016-01-16 12:00,10.7,,1.5,180,45,5.8,-.7,1015.5,1021.5,1,,,,,,,,2000,,,18.3,,,,
189,2016-01-16 13:00,11.6,,1.8,200,41,5.6,-1.2,1014.3,1020.2,1,,,,,,,,2000,,,22,,,,
189,2016-01-16 14:00,11.7,,1.6,200,43,5.9,-.4,1013.5,1019.4,1,,,,,,,,2000,,,23.2,,,,
189,2016-01-16 15:00,11.9,,1.6,180,42,5.8,-.6,1013.6,1019.5,1,,,,,,,,2000,,,22.5,,,,
189,2016-01-16 16:00,11,,1.2,230,49,6.4,.6,1013.8,1019.7,1,,,,,,,,2000,,,14.4,,,,
189,2016-01-16 17:00,10,,2.1,70,59,7.2,2.3,1013.7,1019.7,.7,,,,,,,,1200,,,11.1,,,,
189,2016-01-16 18:00,8.5,,1.5,50,64,7.1,2,1014.4,1020.4,0,,,,,,,,1000,,,8,,,,
189,2016-01-16 19:00,8.1,,1.3,20,66,7.1,2.1,1014.9,1020.9,,,,,,,,,900,,,6.6,,,,
189,2016-01-16 20:00,7.8,,1.3,360,64,6.8,1.4,1014.8,1020.8,,,,,,,,,1200,,,6.1,,,,
189,2016-01-16 21:00,7.8,,1.5,20,62,6.5,.9,1014.6,1020.6,,,,,,,,,1300,,,5.5,,,,
189,2016-01-16 22:00,7.7,,2,20,63,6.6,1,1014.3,1020.3,,,,,,,,,1300,,,5.3,,,,
189,2016-01-16 23:00,8.1,,1.8,20,63,6.8,1.4,1014,1020,,,,,,,,,1200,,,5.5,,,,
189,2016-01-17 00:00,8.1,,2.5,20,63,6.8,1.4,1012.6,1018.6,,,,,,,,,1300,,,5.2,,,,
189,2016-01-17 01:00,8.2,,2,20,63,6.8,1.5,1011.9,1017.9,,,,,,,,,1300,,,4.9,,,,
189,2016-01-17 02:00,8.8,,2.3,20,64,7.2,2.3,1011.7,1017.7,,,,,,,,,1500,,,5.4,,,,
189,2016-01-17 03:00,9.1,,1.9,20,63,7.3,2.4,1012.1,1018.1,,,,,,,,,1600,,,5.7,,,,
189,2016-01-17 04:00,9.6,,2.7,20,61,7.3,2.4,1011.4,1017.3,,,,,,,,,2000,,,5.9,,,,
189,2016-01-17 05:00,9.3,,2.9,20,65,7.6,3,1009.8,1015.7,,,,,,,,,2000,,,6,,,,
189,2016-01-17 06:00,10.1,,2.6,20,61,7.5,2.9,1009.3,1015.2,,,,,,,,,2000,,,6.4,,,,
189,2016-01-17 07:00,10.1,,2.5,50,70,8.6,4.8,1009,1014.9,,,,,,,,,1700,,,6.8,,,,
189,2016-01-17 08:00,9.6,,2.9,20,82,9.7,6.6,1009,1014.9,0,,,,,,,,700,,,7.6,,,,
189,2016-01-17 09:00,9.4,1.6,2.3,20,88,10.4,7.5,1009.2,1015.1,0,,,,,,,,1100,,,8.2,,,,
189,2016-01-17 10:00,9.7,,1.9,20,90,10.8,8.1,1008.3,1014.2,0,,,,,,,,1000,,,9.3,,,,
189,2016-01-17 11:00,9.8,,1.9,50,89,10.7,8,1008,1013.9,0,,,,,,,,1300,,,10,,,,
189,2016-01-17 12:00,9.9,3,1.7,50,89,10.8,8.1,1006.2,1012.1,0,,,,,,,,1200,,,10,,,,
189,2016-01-17 13:00,9.8,,2.5,20,88,10.6,7.9,1004.5,1010.4,0,,,,,,,,1000,,,9.8,,,,
189,2016-01-17 14:00,9.8,,.7,20,86,10.4,7.5,1004.2,1010.1,0,,,,,,,,1100,,,10,,,,
189,2016-01-17 15:00,9.3,5.5,1.3,20,84,9.8,6.7,1003.5,1009.4,0,,,,,,,,1700,,,9.7,,,,
189,2016-01-17 16:00,9.3,,2.2,20,79,9.2,5.8,1003.4,1009.3,0,,,,,,,,1900,,,8.9,,,,
189,2016-01-17 17:00,9,,2.1,20,79,9,5.5,1002.8,1008.7,0,,,,,,,,2000,,,9.3,,,,
189,2016-01-17 18:00,9.1,2,.7,20,81,9.3,6,1002.6,1008.5,0,,,,,,,,2000,,,8.4,,,,
189,2016-01-17 19:00,9.3,,1.4,20,81,9.4,6.1,1002.7,1008.6,,,,,,,,,2000,,,8,,,,
189,2016-01-17 20:00,9.6,,1,340,71,8.4,4.5,1002.3,1008.2,,,,,,,,,2000,,,7.7,,,,
189,2016-01-17 21:00,9.3,0,1.4,20,77,9,5.4,1002.5,1008.4,,,,,,,,,2000,,,7.7,,,,
189,2016-01-17 22:00,9,,1.9,20,66,7.5,2.9,1002.8,1008.7,,,,,,,,,2000,,,7.3,,,,
189,2016-01-17 23:00,8.9,,1.2,50,73,8.3,4.3,1003.5,1009.4,,,,,,,,,2000,,,7.4,,,,
189,2016-01-18 00:00,8.2,0,1.7,20,77,8.3,4.3,1003.3,1009.2,,,,,,,,,2000,,,7.4,,,,
189,2016-01-18 01:00,8.3,,1.3,360,77,8.4,4.4,1003.6,1009.5,,,,,,,,,2000,,,7.2,,,,
189,2016-01-18 02:00,7.6,,2,250,67,7,1.8,1003.1,1009.1,,,,,,,,,2000,,,5.9,,,,
189,2016-01-18 03:00,7.5,0,2.7,270,60,6.2,.2,1004,1010,,,,,,,,,2000,,,4.9,,,,
189,2016-01-18 04:00,7.5,,2.4,250,61,6.3,.4,1004.9,1010.9,,,,,,,,,1800,,,4.4,,,,
189,2016-01-18 05:00,7.7,,2,270,62,6.5,.8,1005.2,1011.2,,,,,,,,,1800,,,5.1,,,,
189,2016-01-18 06:00,6.7,0,1.6,290,65,6.3,.5,1005.5,1011.5,,,,,,,,,1300,,,5,,,,
189,2016-01-18 07:00,6.4,,2,290,63,6.1,-.1,1006.1,1012.1,,,,,,,,,1200,,,4.6,,,,
189,2016-01-18 08:00,5.8,,2,320,59,5.4,-1.6,1006.7,1012.7,0,,,,,,,,1400,,,3.8,,,,
189,2016-01-18 09:00,5.3,0,2.3,290,58,5.2,-2.3,1007.6,1013.6,0,,,,,,,,1700,,,4.6,,,,
189,2016-01-18 10:00,5.1,,2.6,290,55,4.8,-3.2,1008.3,1014.4,.4,,,,,,,,2000,,,5.6,,,,
189,2016-01-18 11:00,5.4,,2.8,290,49,4.4,-4.4,1008.9,1014.9,1,,,,,,,,2000,,,10.8,,,,
189,2016-01-18 12:00,5.3,0,2.6,270,48,4.3,-4.8,1008.2,1014.2,1,,,,,,,,2000,,,13,,,,
189,2016-01-18 13:00,4.6,,3.2,320,49,4.2,-5.2,1008.5,1014.6,1,,,,,,,,2000,,,13.1,,,,
189,2016-01-18 14:00,4,,2.6,270,55,4.5,-4.2,1008.8,1014.9,.7,,,,,,,,1800,,,12.5,,,,
189,2016-01-18 15:00,2.8,0,2.3,290,59,4.4,-4.4,1009.5,1015.6,.3,,,,,,,,1800,,,9.4,,,,
189,2016-01-18 16:00,2,,3.3,270,62,4.4,-4.5,1010,1016.1,.3,,,,,,,,1200,,,6,,,,
189,2016-01-18 17:00,-.1,,2.1,320,71,4.3,-4.7,1011.1,1017.3,.2,,.5,,,,,,270,,,2.3,,,,
189,2016-01-18 18:00,-.4,.3,1.9,290,75,4.5,-4.2,1011.8,1018,0,,.5,,,,,,160,,,1.8,,,,
